UPCMasterId,UPC,UPCName,ASINMasterId,ASIN,ASIN_Name
86871,12000005145,"Pepsi Caffeine Free Diet Bottle, 6 ct",2921,B00C0ABW7I,"Pepsi, Diet Caffeine Free, 16.9 Ounce (Pack of 4)"
86874,12000005244,"Caffeine Free Diet Pepsi, 24ct, 12 oz Cans",313,B003QB193W,"Caffeine Free Diet Pepsi, 24ct, 12 oz Cans"
5748,1200000531,Pepsi 20 Oz,27659,B00OKYR51Y,Pepsi 20 OZ BTL
86875,12000005794,"Diet Pepsi, Wild Cherry, 20oz Bottle",28125,B00M4TSPBG,"Diet Pepsi, Wild Cherry, 20oz Bottle"
10195,1200000592,Mtn Dew Dewshine (12 Fo),28239,B00WFQ43JG,Mtn Dew Dewshine
86876,12000006111,"Pepsi Made with Real Sugar Bottles (8 Count, 12 Fl Oz Each)",2540,B00XCLEPT6,"Pepsi Made with Real Sugar Bottles (8 Count, 12 Fl Oz Each)"
86876,12000006111,"Pepsi Made with Real Sugar Bottles (8 Count, 12 Fl Oz Each)",2549,B00YOZQH36,"Pepsi Made with Real Sugar Bottles (8 Count, 12 Fl Oz Each)"
86878,12000006142,"Pepsi Made with Real Sugar, Wild Cherry Bottles (8 Count, 12 Fl Oz Each)",2553,B00YOZT2JW,"Pepsi Made with Real Sugar, Wild Cherry Bottles (8 Count, 12 Fl Oz Each)"
86878,12000006142,"Pepsi Made with Real Sugar, Wild Cherry Bottles (8 Count, 12 Fl Oz Each)",545,B00XCLEPOG,"Pepsi Made with Real Sugar, Wild Cherry Bottles (8 Count, 12 Fl Oz Each)"
86880,12000006319,"Pepsi Made with Real Sugar, Vanilla Bottles, 8 Count (Pack of 3)",2542,B00XL0CQ2Q,"Pepsi Made with Real Sugar, Vanilla Bottles, 8 Count (Pack of 3)"
86880,12000006319,"Pepsi Made with Real Sugar, Vanilla Bottles, 8 Count (Pack of 3)",2614,B013SK8Y2O,"Pepsi Made with Real Sugar, Vanilla Bottles (8 Count, 12 Fl Oz Each)"
86880,12000006319,"Pepsi Made with Real Sugar, Vanilla Bottles, 8 Count (Pack of 3)",57969,B00F0WLRAK,"Pepsi Made with Real Sugar, Vanilla Bottles, 8 Count (Pack of 3)"
86883,12000006494,"Starbucks Frappuccino, Mocha, 9.5 Ounce Glass Bottle",56540,B0005YMWDY,"Starbucks Frappuccino, Mocha, 9.5 Ounce Glass Bottle"
7363,1200000649,Strbk Frapuccino Mcha,27662,B009KQQIRY,Starbucks Mocha Frappuccino 9.5 OZ BTL
9743,1200000652,"Pepsi Soft Drink, Perfect, 16.9 Ounce",2632,B01516M9HY,"Pepsi Perfect Cola, 16.9 Ounce - Limited Collector's Edition"
86884,12000007163,Pure Leaf Pure Leaf Teahouse Collection Organic Black Tea with a Hint of Wild Blackberry and Sage (1,56020,B01JZBVW24,Pure Leaf Pure Leaf Teahouse Collection Organic Black Tea with a Hint of Wild Blackberry and Sage (1
86885,12000007170,Pure Leaf Pure Leaf Teahouse Collection Organic Green Tea with a Hint of Fuji Apple and Ginger (14 F,56018,B01JZBVU4O,Pure Leaf Pure Leaf Teahouse Collection Organic Green Tea with a Hint of Fuji Apple and Ginger (14 F
86886,12000007200,Pure Leaf Pure Leaf Teahouse Collection Organic Black Tea with a Hint of Sicilian Lemon and Honeysuc,56019,B01JZBVUPI,Pure Leaf Pure Leaf Teahouse Collection Organic Black Tea with a Hint of Sicilian Lemon and Honeysuc
86887,12000007460,"Diet Mountain Dew, 2 Liter",242,B001E6R5G6,"Diet Mountain Dew, 2 Liter"
86888,12000008269,"Pepsi, 6pk, 24oz Bottles",239,B001E6P612,"Pepsi, 6pk, 24oz Bottles"
86889,12000008412,"Diet Pepsi, 6 ct, 24oz Bottles",249,B001E6UTHS,"Diet Pepsi, 6 ct, 24oz Bottles"
86890,12000008498,"Mountain Dew, 6pk, 24oz Bottles",243,B001E6R5R0,"Mountain Dew, 6pk, 24oz Bottles"
86891,12000008757,"Aquafina Water, 6 Pack, 24 oz",365,B00BIWSIJE,"Aquafina Water, 6 Pack, 24 oz"
86891,12000008757,"Aquafina Water, 6 Pack, 24 oz",2822,B01AO8UXEK,"Aquafina Purified Drinking Water (6 Count, 24  Fl Oz Each)"
86892,12000009020,"Pepsi Diet Mountain Dew, 144 oz",360,B00BIWSFZ6,"Pepsi Diet Mountain Dew, 144 oz"
86893,12000009105,"Mug Root Beer, 20oz Bottle",56554,B01N42WABC,"Mug Root Beer, 20oz Bottle"
5772,1200000916,Pepsi Diet Caffeine Free - 6 pk 24 OZ BTL,632,B001E6R5VG,Pepsi Caffeine Free Diet - 6 CT
86894,12000009358,"Mug Rootbeer, 2 Liter",59,B000R9COWG,"Mug Rootbeer, 2 Liter"
86894,12000009358,"Mug Rootbeer, 2 Liter",119459,B07GWK3C8M,"Mug Rootbeer, 67.62 Ounce"
86895,12000009525,"Mug Diet Root Beer Soda, 67.59 Fluid Ounce",93789,B0004MV35K,"Mug Diet Root Beer Soda, 67.59 Fluid Ounce"
86896,12000009716,"Mug Cream Soda Regular, 67.59 Fluid Ounce",93717,B0004MTMYY,"Mug Cream Soda Regular, 67.59 Fluid Ounce"
45600,1200001025,Lipton Brisk Tea,24151,B00XKPPH9G,"Lipton Brisk Lemon Iced Tea Cans, 12 Fluid Ounce (Pack of 36)"
86897,12000012693,"Lipton Ice Tea, Lemon, 20oz Bottle",56544,B00FFJ53TY,"Lipton Ice Tea, Lemon, 20oz Bottle"
58198,12000012709,"Lipton Iced Tea, Lemon, 16.9 Fl Oz",1912,B00BV7YUPC,"Lipton Iced Tea, Lemon, 12 Count (Pack of 2)"
58198,12000012709,"Lipton Iced Tea, Lemon, 16.9 Fl Oz",2628,B014USXY14,"Lipton Iced Tea, Lemon (12 Count, 16.9 Fl Oz Each)"
4187,1200001270,Lipton Lemon Ice Tea 12Pk (12/16.9 Fo),81774,B01ICWXELE,"Lipton Brisk, Lemon Iced Tea, 12 ct"
4188,1200001273,Lipton Diet Tea W Lem,65,B000R9EEOM,"Lipton Diet Tea with Lemon, 12-Pack, 16.9 oz Bottles"
86898,12000012754,"Lipton Ice Tea, Green Tea with Citrus, 20oz Bottle",56561,B01N65STSA,"Lipton Ice Tea, Green Tea with Citrus, 20oz Bottle"
4178,1200001276,Lipton Citrus Gr Tea 12Pk (12/16.9 Fo),27879,B00JX9H3IQ,Lipton Citrus Iced Green Tea - 12 pk 16.9 OZ BTL
58199,12000012761,"Lipton Green Tea, Citrus, 16.9 Fl Oz",841,B00HZYBXUK,"Lipton Green Tea, Citrus (12 Count, 16.9 Fl Oz Each)"
58199,12000012761,"Lipton Green Tea, Citrus, 16.9 Fl Oz",28199,B008XAB0VC,"Lipton Green Tea, Citrus Iced, 12 ct"
86899,12000012785,"Lipton Diet Ice Tea, Diet Green Tea with Citrus, 20oz Bottle",56542,B003EGXPFE,"Lipton Diet Ice Tea, Diet Green Tea with Citrus, 20oz Bottle"
57439,12000012792,Lipton Diet Grean Tea with Cirtus 16.9 Oz Plastic Bottles,835,B00HZYB9DQ,"Diet Lipton Green Tea, Citrus (12 Count, 16.9 Fl Oz Each)"
4181,1200001279,Lipton Dt Ct Grn Tea 12Pk (12/16.9 Fo),64,B000R9EENS,"Lipton Diet Green Tea with Citrus, 12-Pack, 16.9 oz Bottles"
43059,12000013119,Aquafina Purified Water 32X16.9Floz,28224,B0042YSWLE,Aquafina Water 16.9 fl oz/32pk
115435,12000013218,Manzanita Sol Red Apple 2 Liter 1pk PET 67.6oz,122698,B00408OWLG,Manzanita Sol Apple Soda 68 Ounce
10692,1200001322,Manzanita Sol Apple 12Pk (12/12 Fo),27799,B006ISBJGM,Unknown Name
45254,1200001386,"Lipton Green Tea Iced Tea With Citrus, 16.9 Oz, 6P",1643,B001V8LLIU,"Lipton, Iced Green Tea Citrus Jug, Gallon"
60157,12000014208,Aquafina Purified Drinking Water 24 X 16.9 Oz.,2548,B00YOZPW8C,"Aquafina Purified Drinking Water (8 Count, 12 Fl Oz Each)"
58200,12000014260,"Pepsi Cola Soda, 12 Fl Oz, 8 Ct",436,B00HZYCIAY,"Pepsi Bottle (8 Count, 12 Fl Oz Each)"
58201,12000014307,"Diet Pepsi, 12 Fl Oz, 8 Ct",433,B00HZYBM9W,"Diet Pepsi Bottles (Aspartame Free) â€“ 8 Count, 12 Fl Oz Each"
58201,12000014307,"Diet Pepsi, 12 Fl Oz, 8 Ct",283,B003KFONVO,"Diet Pepsi, 8ct, 12oz Bottle"
115851,12000014765,Tropicana Twister Orange 2 Liter 1pk PET 67.6oz,122875,B0040H231S,Tropicana Twister Soda Orange Soda 68 Ounce
58202,12000015939,"Mountain Dew Soda, 12 Fl Oz (Innerpack of 8)",280,B003KFL0D8,"Mountain Dew, 8ct, 12oz Bottle"
58202,12000015939,"Mountain Dew Soda, 12 Fl Oz (Innerpack of 8)",845,B00HZYCCKU,"Mountain Dew Bottle (8 Count, 12 Fl Oz Each)"
58203,12000015946,"Diet Mountain Dew Soda, 12 Fl Oz",836,B00HZYBEN6,"Diet Mountain Dew Bottle (8 Count, 12 Fl Oz Each)"
9188,1200001672,Frappuccino Caramel,429,B00HVL6R9E,"Starbucks Frappuccino, Caramel, 13.7 oz"
10392,1200001700,Lipton Dt Peach Tea 12Pk (12/16.9 Fo),27652,B01B5UOZVI,Lipton Diet Peach Tea 202.8 Oz
58204,12000017117,"Lipton Diet Green Tea, Mixed Berry, 16.9 Fl Oz",842,B00HZYC0PW,"Lipton Diet Green Tea, Mixed Berry, (12 Count, 16.9 Fl Oz Each)"
58204,12000017117,"Lipton Diet Green Tea, Mixed Berry, 16.9 Fl Oz",1235,B000R9CPDE,"Lipton Diet Green Tea with Mixed Berry, 12-Pack, 16.9 oz Bottles"
45603,1200001721,Lipton Green Citrus,28106,B0024NMZKE,"Lipton Green Tea with Citrus (16.9 fl. oz. bottles, 24 pk.)"
43060,1200001722,LIPTON DT GRN CITRUS,27950,B0024NXVZW,Lipton Diet Green Tea - 24/16.9 oz bottles
9221,1200001754,Strbck Dblsht Lt Coff 4Pk (4/6.5 Fo),52,B000R9ALD0,"Starbucks Doubleshot, Light, 4-Pack, 6.5 oz Cans"
64184,12000017544,"Starbucks Doubleshot Espresso & Cream Coffee Drink, Light, 6.5 Fl Oz, 4 Ct",437,B00HZYD35S,Starbucks Double Shot Espresso Light 6.5 Fl Oz (4 Count)
60502,12000017551,Starbucks Doubleshot Espresso 12 X 6.5 Oz. - Espresso & Cream Light,2596,B012VGSZM0,"Starbucks Doubleshot Espresso Plus Cream, Light, 6.5 Fluid Ounce (Pack of 12)"
60502,12000017551,Starbucks Doubleshot Espresso 12 X 6.5 Oz. - Espresso & Cream Light,918,B00IHVHM4Q,"Starbucks Doubleshot, Espresso + Cream Light, 6.5 Ounce, (Pack of 12)"
59390,12000018794,"Pepsi Max Zero Calrie Cola 12-12Oz,144Oz",250,B001E6UUKE,"Pepsi Zero Sugar Cola, 12 ct, 12 oz Cans (Packaging May Vary)"
59390,12000018794,"Pepsi Max Zero Calrie Cola 12-12Oz,144Oz",1058,B00NU60CGS,"Pepsi Zero Sugar Cans (12 Count, 12 Fl Oz Each)"
10233,1200001880,Diet Pepsi Max 20Oz 1Pk Pet,122555,B07LBJK1JG,"Pepsi Zero Sugar, 20oz Bottle"
86900,12000018800,"Pepsi Zero Sugar, 20oz Bottle",56548,B01MRMENKT,"Pepsi Zero Sugar, 20oz Bottle"
86901,12000018817,"Pepsi Zero Sugar, Zero Calories, 2 Liter Bottle",55770,B008ZEPZGW,"Pepsi Zero Sugar, Zero Calories, 2 Liter Bottle"
5782,1200001881,Pepsi Max (2 Lt),119488,B076CNMVWJ,"Pepsi Zero Sugar, Zero Calories, 2 Liter Bottle"
200286,12000021367,Ocean Spray Cranberry Juice Cocktail Juice Drink 15.2 Ounce,122705,B007Z6JKZI,Ocean Spray Cranberry Juice Cocktail Juice Drink 15.2 Ounce
86902,12000021992,"Pepsi, 8ct, 12oz Bottle",286,B003KFQQOG,"Pepsi, 8ct, 12oz Bottle"
86903,12000022289,"Lipton Diet White Iced Tea With Raspberry, 12 ct",82247,B0040HJNV6,"Lipton Diet White Iced Tea With Raspberry, 12 ct"
45604,1200002311,Lipton Peach Tea,28223,B00VP7WLF4,"Lipton Peach Tea (16.9 oz., 24 pk.)"
6920,1200002443,Sierra Mist Dt Cran 12Pk (12/12 Fo),27766,B002U5C0YW,Sierra Mist Cranberry Splash Lemon-Lime Soda Diet - 12 pk 12 OZ CAN
86905,12000024498,"Pepsi MAX, Zero Calories (24 count, 12 oz each)",55868,B00N5IG7J2,"Pepsi MAX, Zero Calories (24 count, 12 oz each)"
4182,1200002454,Lipton Dt Citrus Grn Tea (128 Fo),264,B001V8LLNA,"Lipton, Diet Iced Green Tea Citrus Jug, 1 Gallon"
9529,1200002455,Lipton Iced Lemon Tea,265,B001V8RRO2,"Lipton, Iced Tea with Lemon Jug, Gallon"
9250,1200002585,Diet Pepsi Max 24Oz 6Pk Pet,363,B00BIWSIGC,"Pepsi Zero Sugar, 6 ct, 12 oz Bottles"
7348,1200002845,Strbck Dblsht Mocha Enrg (15 Fo),470,B00LA63U2I,"Starbucks Doubleshot Energy, Mocha, 15 oz"
7348,1200002845,Strbck Dblsht Mocha Enrg (15 Fo),123589,B07KQW1TGV,"Starbucks Doubleshot Energy, Mocha, 15 oz"
66900,12000028465,"Starbucks Coffee Drink, Doubleshot Entergy Mocha, 15 Fl Oz",628,B001B3UPQE,"Starbucks Doubleshot Energy Coffee, Mocha, 15 Ounce Cans, 12 Count"
9496,1200002847,Starbuck Dou Shot Ene,329,B0044MYSUI,"Starbucks Doubleshot Energy, Coffee, 15 oz"
86906,12000028489,"Starbucks Doubleshot Energy Coffee, 180 Ounce",2031,B00IJ6ECXI,"Starbucks Doubleshot Energy Coffee, 180 Ounce"
7349,1200002849,Strbck Dblsht Vanilla (15 Fo),515,B00RFYD696,"Starbucks Double Shot Energy Drink, Vanilla"
7349,1200002849,Strbck Dblsht Vanilla (15 Fo),27549,B0085Z3Z18,"Starbucks Double Shot Energy Drink, Vanilla"
9156,1200002850,"Starbucks Doubleshot Energy Coffee, Vanilla, 15 Ounce Cans, 12 Count",627,B001B3UP96,"Starbucks Doubleshot Energy Coffee, Vanilla, 15 Ounce, 12 Count"
64469,12000028656,"Mountain Dew, Voltage, 12 Fl Oz, 12 Ct",2320,B00TFRANO2,"Mountain Dew Voltage Cans (12-count, 12 oz each)"
86907,12000030284,"Pepsi 16 Ounce Cans, 12 Count",94091,B008P8H3WW,"Pepsi 16 Ounce Cans, 12 Count"
64188,12000030680,"Pepsi Throwback, 12 Fl Oz, 12 Ct",1053,B00NU5ZZJI,"Pepsi Made with Real Sugar Cans (12 Count, 12 Fl Oz Each)"
86908,12000030987,"Mountain Dew Voltage, 2 l",56677,B01N9JTY6D,"Mountain Dew Voltage, 2 l"
86908,12000030987,"Mountain Dew Voltage, 2 l",122559,B07LCBP8Y1,Mountain Dew Voltage 2 l
86909,12000031083,"Diet Pepsi Max Bottle (8 Count, 12 Fl Oz Each)",839,B00HZYBSHS,"Diet Pepsi Max Bottle (8 Count, 12 Fl Oz Each)"
86910,12000031960,"Pepsi Zero Sugar, 6 ct, 12 oz Bottles",56076,B00N1JSROS,"Pepsi Zero Sugar, 6 ct, 12 oz Bottles"
86910,12000031960,"Pepsi Zero Sugar, 6 ct, 12 oz Bottles",119363,B07GWK3329,"Pepsi Zero Sugar, 6 Count"
86911,12000031991,"Pure Leaf Lipton, Sweet Iced Tea",56400,B017ALAXYY,"Pure Leaf Lipton, Sweet Iced Tea"
7371,1200003200,Strbck Frapp Lt Vnlla 4Pk (4/9.5 Fo),285,B003KFQODE,"Starbucks Frappuccino Vanilla Light, 4ct, 9.5oz"
64470,12000032455,"Mountain Dew Throwback, 12 Fl Oz, 12 Ct",2316,B00TFRA0KO,"Mountain Dew Throwback Cans (12 Count, 12 Fl Oz Each)"
64470,12000032455,"Mountain Dew Throwback, 12 Fl Oz, 12 Ct",319,B003V0OKX4,"Mountain Dew Throwback, 12ct, 12oz Cans"
202861,12000032967,Manzanita Sol Apple Soda 51 Ounce,123594,B00DNN8CDI,Manzanita Sol Apple Soda 51 Ounce
86912,12000036378,"Mountain Dew, 7.5 Fl Oz Mini Cans, 24 Pack",913,B00IEVT5CQ,"Mountain Dew, 7.5 Fl Oz Mini Cans, 24 Pack"
9472,1200003637,"Mountain Dew, 7.5 Fl Oz Mini Cans, 24 Pack",2363,B00U5HDXDO,"Mountain Dew, 7.5 Fl Oz Mini Cans, 24 Pack"
9283,1200003638,"Sierra Mist, 7.5 Fl Oz Mini Cans, 24 Pack",2366,B00U5HE7SY,"Sierra Mist, 7.5 Fl Oz Mini Cans, 24 Pack"
86913,12000036385,"Mist Twist Soda, 7.5 Ounce (24 Cans)",914,B00IEVT5FI,"Mist Twist Soda, 7.5 Ounce (24 Cans)"
86914,12000036415,"Pepsi, 7.5 Fl Oz Mini Cans, 24 Pack",2362,B00U5HDTME,"Pepsi, 7.5 Fl Oz Mini Cans, 24 Pack"
86914,12000036415,"Pepsi, 7.5 Fl Oz Mini Cans, 24 Pack",88718,B0756KFCYC,"Pepsi, 7.5 Ounce Mini Cans, 24 Pack"
9364,1200003641,"Pepsi, 7.5 Fl Oz Mini Cans, 24 Pack",915,B00IEVT5GC,"Pepsi, 7.5 Fl Oz Mini Cans, 24 Pack"
9025,1200003642,"Diet Pepsi, 7.5 Fl Oz Mini Cans, 24 Pack",2365,B00U5HE3X8,"Diet Pepsi, 7.5 Fl Oz Mini Cans, 24 Pack"
86916,12000036422,"Diet Pepsi, 7.5 Fl Oz Mini Cans, 24 Pack",912,B00IEVT5AS,"Diet Pepsi, 7.5 Fl Oz Mini Cans, 24 Pack"
86917,12000036491,"Starbucks Refreshers, Strawberry Lemonade, 12 Ounce Sleek Cans (Pack of 12)",2492,B00V841AS8,"Starbucks Refreshers, Strawberry Lemonade, 12 Ounce Sleek Cans (Pack of 12)"
86918,12000036507,"Starbucks Refreshers, Raspberry Pomegranate, 12 Ounce Sleek Cans (Pack of 12)",2490,B00V841A8S,"Starbucks Refreshers, Raspberry Pomegranate, 12 Ounce Sleek Cans (Pack of 12)"
10700,1200003848,Strbck Dblsht Wht Cho (15 Fo),27806,B008674WWG,"Starbucks Doubleshot Energy White Chocolate Fortified Energy Coffee Drink, 15 fl oz"
10700,1200003848,Strbck Dblsht Wht Cho (15 Fo),2966,B00SMNXI8I,"Starbucks Double Shot Energy Drink, White Chocolate, 1 Count"
86919,12000039218,"Brisk Iced Tea, Lemon, 24 oz",950,B00KXFU0D4,"Brisk Iced Tea, Lemon, 24 oz"
9034,1200003922,Lipton Brisk Raspberry 24Oz 1Pk Can,485,B00MZBROL0,"Brisk Ice Tea, Raspberry , 24 oz"
86920,12000039232,"Brisk Iced Tea and Lemonade, 24 oz",484,B00MZBRO5Q,"Brisk Iced Tea and Lemonade, 24 oz"
9765,1200004059,"Pepsi Next Bottle (8 Count, 12 Fl Oz Each)",847,B00HZYCNRC,"Pepsi Next Bottle (8 Count, 12 Fl Oz Each)"
6271,1200004116,Lipt Leaf Nts Peach,391,B00CP77OM8,"Lipton Not Too Sweet Peach Tea, 18.5 oz"
59400,12000041174,Lipton Pure Leaf Gretea Hon Bots 18.5Oz,389,B00CP77OIW,"Pure Leaf Iced Tea, Not Too Sweet Green Tea with Honey, 18.5 oz"
7356,1200004139,Strbck Iced Coffee & Milk (11 Fo),506,B00NQVNZ3E,"Starbucks Iced Coffee with Milk, 11 oz"
86921,12000041402,"Starbucks Iced Coffee with Milk, 12 ct",476,B00MIOATHK,"Starbucks Iced Coffee with Milk, 12 ct"
7357,1200004141,Strbck Low Cal Iced Milk (11 Fo),507,B00NQVNZCU,"Starbucks Low Calorie Iced Coffee, 11 oz"
7373,1200004143,Strbck Vnilla Iced Coffee (11 Fo),505,B00NQQOII0,"Starbucks Iced Coffee, Vanilla, 11 oz"
59437,12000041495,Starbucks Carml Iced Coffee 11Oz Bottle,415,B00GQ1N3HO,"Starbucks Iced Coffee, Caramel, 11 oz"
9321,1200004208,"Diet Mountain Dew, 7.5 Fl Oz Mini Cans, 24 Pack",2364,B00U5HE0T0,"Diet Mountain Dew, 7.5 Fl Oz Mini Cans, 24 Pack"
86922,12000042089,"Diet Mountain Dew, 7.5 Fl Oz Mini Cans, 24 Pack",916,B00IEVT5MQ,"Diet Mountain Dew, 7.5 Fl Oz Mini Cans, 24 Pack"
62212,12000042386,"Starbucks, Energy Beverage, Sparkling Green Coffee, Strawberry Lemonade - 4 Ea",850,B00HZYCVMY,"Starbucks Refreshers, Strawberry Lemonade (4 Count, 8.4 Fl Oz Each)"
62205,12000042409,"Starbucks, Energy Beverage, Sparkling Green Coffee, Blueberry Acai - 4 Ea",849,B00HZYCT6C,"Starbucks Refreshers, Blueberry Acai (4 Count, 8.4 Fl Oz Each)"
7365,1200004240,Starbucks Refreshers Energy Blueberry Acai Sparkling Green Coffee - 4 ct 8.4 OZ CAN,960,B00MIWSNMU,"Starbucks Refresher, Blueberry Acai, 4 ct"
7355,1200004242,Strbck Icd Cof &Mlk 4Pk (4/11 Fo),478,B00MIOATWU,"Starbucks Iced Coffee with Milk, 4 ct"
7372,1200004243,Starbucks Vanilla Iced Coffee with 2% Milk Lightly Sweetened - 4 pk 11 OZ BTL,115402,B07DL54CD7,"Starbucks Iced Coffee, Lightly Sweet, 8 Count"
86923,12000042430,"Starbucks Iced Coffee, Caramel, 4 ct",2120,B00MIOASV2,"Starbucks Iced Coffee, Caramel, 4 ct"
7358,1200004245,Strbck Lcal Icd Cf&Mk 4Pk (4/11 Fo),477,B00MIOATI4,"Starbucks Low Calorie Iced Coffee, 4 ct"
10701,1200004246,Strbck Dblsht Hazelnut (15 Fo),27916,B00PE8QV10,"Starbucks Doubleshot Energy Hazelnut Flavored Coffee Drink, 15 fl oz"
88225,12000042461,"Starbucks Double Shot Energy Drink, Hazelnut",55605,B01ASAHUC2,"Starbucks Double Shot Energy Drink, Hazelnut"
86924,12000042492,"Starbucks Refreshers, Blueberry Acai, 12 Ounce Sleek Cans (Pack of 12)",2491,B00V841AIS,"Starbucks Refreshers, Blueberry Acai, 12 Ounce Sleek Cans (Pack of 12)"
86925,12000042805,"Starbucks Refreshers, 3 Flavor Variety Pack, 12 Ounce Slim Cans, 12 Pack",917,B00IHVHLYM,"Starbucks Refreshers, 3 Flavor Variety Pack, 12 Ounce Slim Cans, 12 Pack"
9518,1200004280,"Starbucks Refreshers, 3 Flavor Variety Pack, 12 Ounce Slim Cans, 12 Pack",2698,B012VGSR00,"Starbucks Refreshers Variety Pack, 12 Fluid Ounce (Pack of 12)"
7366,1200004281,STRBKS JCE FRT ACAI ENERGY REVITALIZING,479,B00MIOB0LY,"Starbucks Refresher, Blueberry Acai, 12 oz"
86926,12000042836,Pure Leaf Tea and Lemonade,28201,B01G1PZ8BI,Pure Leaf Tea and Lemonade
43061,1200004284,PL SWEET TEA,27959,B00PGXQG68,Unknown Name
4722,1200004300,Mtn Dew Kckst Blck Cherry (16 Fo),123027,B07MWRLFC6,"Mountain Dew Kickstart, Black Cherry, 16 fl oz"
86927,12000043000,"Mountain Dew Kickstart Energy Drink, Black Cherry, 16 oz",2696,B00OOTJ86A,"Mountain Dew Kickstart Energy Drink, Black Cherry, 16 oz"
86928,12000043017,"Mountain Dew Kickstart Energy Drink, Limeade, 16 oz",2695,B00OG85W28,"Mountain Dew Kickstart Energy Drink, Limeade, 16 oz"
86929,12000043949,"Pepsi Made with Real Sugar, 7.5 Fl Oz Mini Cans, 24 Pack",949,B00KNOGXWC,"Pepsi Made with Real Sugar, 7.5 Fl Oz Mini Cans, 24 Pack"
9078,1200004394,"Pepsi Made with Real Sugar, 7.5 Fl Oz Mini Cans, 24 Pack",2360,B00U5HDJOC,"Pepsi Made with Real Sugar, 7.5 Fl Oz Mini Cans, 24 Pack"
9543,1200004395,"Pepsi Made with Real Sugar, Wild Cherry, 7.5 Fl Oz Mini Cans, 24 Pack",2361,B00U5HDPO6,"Pepsi Made with Real Sugar, Wild Cherry, 7.5 Fl Oz Mini Cans, 24 Pack"
86930,12000043956,"Pepsi Made with Real Sugar, Wild Cherry, 7.5 Fl Oz Mini Cans, 24 Pack",948,B00KNOGX8G,"Pepsi Made with Real Sugar, Wild Cherry, 7.5 Fl Oz Mini Cans, 24 Pack"
86931,12000044540,"Starbucks Doubleshot Energy Drink, Coffee,15 Ounce Cans, 12 Count",2611,B013SJNS26,"Starbucks Doubleshot Energy Drink, Coffee,15 Ounce Cans, 12 Count"
86932,12000044557,"Starbucks Doubleshot Energy Drink, Hazelnut, 15 Ounce Cans, 12 Count",2612,B013SJNSEY,"Starbucks Doubleshot Energy Drink, Hazelnut, 15 Ounce Cans, 12 Count"
86933,12000044564,"Starbucks Doubleshot Energy Drink, White Chocolate, 15 Ounce Cans, 12 Count",2613,B013SJNSK8,"Starbucks Doubleshot Energy Drink, White Chocolate, 15 Ounce Cans, 12 Count"
115879,12000044779,Strbck Frappuccino Smores 13.7oz 1pk Glass 13.7oz,82004,B01E7DY3AS,Starbucks Frappuccino Chilled Coffee Drink S'mores
66902,12000044908,"Starbucks Doubleshot Coffee and Protein, Dark Chocolate, 11 Ounce Cans",2501,B00VFKSACE,"Starbucks Doubleshot Coffee and Protein, Dark Chocolate, 11 Ounce Cans (Pack of 12)"
86934,12000044946,"Starbucks Doubleshot Coffee and Protein, 11 Ounce Cans (Pack of 12)",2486,B00V5CPBFQ,"Starbucks Doubleshot Coffee & Protein, Coffee, 11oz Can"
86934,12000044946,"Starbucks Doubleshot Coffee and Protein, 11 Ounce Cans (Pack of 12)",2499,B00VFKS9LG,"Starbucks Doubleshot Coffee and Protein, 11 Ounce Cans (Pack of 12)"
86936,12000044953,"Starbucks Doubleshot Coffee & Protein, Vanilla Bean, 11oz Can",2500,B00VFKSA6K,"Starbucks Doubleshot Coffee and Protein, Vanilla Bean, 11 Ounce Cans (Pack of 12)"
86936,12000044953,"Starbucks Doubleshot Coffee & Protein, Vanilla Bean, 11oz Can",2487,B00V5CPFPC,"Starbucks Doubleshot Coffee & Protein, Vanilla Bean, 11oz Can"
86938,12000044960,"Starbucks Doubleshot Coffee & Protein, Dark Chocolate, 11oz Can (Pack of 1)",2485,B00V5CP1MY,"Starbucks Doubleshot Coffee & Protein, Dark Chocolate, 11oz Can (Pack of 1)"
51281,12000045455,Starbucks Refreshers Revitalizing Energy 12 X 12 Oz. - Variety Pack,2538,B00X65J4AI,"Starbucks Refreshers, 4 Flavor Variety Pack, 12 Ounce Slim Cans, 12 Pack"
86940,12000045554,"Mountain Dew Kickstart, Variety Pack, 16 Ounce",28287,B01F8Z2CFW,"Mountain Dew Kickstart, Variety Pack, 16 Ounce"
86941,12000046087,"Starbucks Frappuccino, Mocha and Vanilla Flavors, 9.5 Ounce Glass Bottles (Pack of 15)",2606,B013OV17DK,"Starbucks Frappuccino, Mocha and Vanilla Flavors, 9.5 Ounce Glass Bottles (Pack of 15)"
86942,12000046131,"Pure Leaf Iced Tea, Unsweetened Lemon, Real Brewed Black Tea, 0 Calories, 18.5 Ounce (Pack of 12)",2825,B01AT3DLVM,"Pure Leaf Iced Tea, Unsweetened Lemon, Real Brewed Black Tea, 0 Calories, 18.5 Ounce (Pack of 12)"
42998,1200004614,"Pure Leaf Bottles, Unsweetened Green Tea, 0 calories, 18.5 Ounce Bottles (Pack of 12)",2828,B01AT3DRU2,"Pure Leaf Iced Tea, Unsweetened Green Tea, Real Brewed Tea, 0 Calories, 18.5 Ounce (Pack of 12)"
