UPCMasterId,UPC,UPCName,BrandCategory,Proc_UPCName,Proc_UPCName1,Proc_UPCName2,IsUPCFuzzy,IsUPCFuzzyOld,IsUPCFuzzyNew,IsUPCNew,LastUpdatedUserId,Created
1308,4900001899,Diet Coca Cola Gls,NULL,DIET COKE 6PK 6/8 FO,Diet Coca Cola Gls,Diet Coca Cola Gls,0,0,1,0,FirstIRIMtch,29:46.5
1311,4900005539,Diet Coke,NULL,DIET COKE 1.25 LT,Diet Coke,Diet Coke,0,0,1,0,FirstIRIMtch,29:46.5
1322,4900005201,Coke Diet Lime,NULL,DIET COKE LIME 2 LT,Coke Diet Lime,Coke Diet Lime,0,0,1,0,FirstIRIMtch,29:46.5
1323,3915321160,Colavita Pasta Farfalle Bow Ties 16 OZ BAG,NULL,Colavita Pasta Farfalle Bow Ties 16 OZ BAG,Colavita Pasta Farfalle Bow Ties 16 OZ BAG,Colavita Pasta Farfalle Bow Ties 16 OZ BAG,1,1,1,0,NMIRIFuzzy,29:46.5
1304,4900001063,Coke Diet - 24 pk 12 OZ CAN,NULL,DIET COKE 24PK 24/12 FO,Coke Diet - 24 pk 12 OZ CAN,Coke Diet - 24 pk 12 OZ CAN,0,0,1,0,FirstIRIMtch,29:46.5
1313,4900002284,Coke Diet 1.5 LTR BTL,NULL,DIET COKE SODA COLA PLASTIC BOTTLE 1 CT 50.7 OZ ,Coke Diet 1.5 LTR BTL,Coke Diet 1.5 LTR BTL,0,0,1,0,FirstIRIMtch,29:46.5
1315,4900000663,Coke Diet,NULL,DIET COKE SODA COLA NR PLASTIC BOTTLE 1 CT 67.6 OZ ,Coke Diet,Coke Diet,0,0,1,0,FirstIRIMtch,29:46.5
1316,4900005011,Coke Diet,NULL,DIET COKE 2 LT,Coke Diet,Coke Diet,0,0,1,0,FirstIRIMtch,29:46.5
1317,4900005236,Diet Coke,NULL,DIET COKE 8PK 8/7.5 FO,Diet Coke,Diet Coke,0,0,1,0,FirstIRIMtch,29:46.5
1327,3915313037,Colavita Pasta Penne Rigate 16 OZ PKG,NULL,Colavita Pasta Penne Rigate 16 OZ PKG,Colavita Pasta Penne Rigate 16 OZ PKG,Colavita Pasta Penne Rigate 16 OZ PKG,1,1,1,0,NMIRIFuzzy,29:46.5
1328,3915311035,Colavita Pasta Pennette 16 OZ PKG,NULL,Colavita Pasta Pennette 16 OZ PKG,Colavita Pasta Pennette 16 OZ PKG,Colavita Pasta Pennette 16 OZ PKG,1,1,1,0,NMIRIFuzzy,29:46.5
1330,4141916288,Combos Snacks Pretzel Cheddar Cheese 13 OZ BAG,NULL,COMBOS PRETZEL CHEDDAR CHEESE PEG BAG 13 OZ ,Combos Snacks Pretzel Cheddar Cheese 13 OZ BAG,Combos Snacks Pretzel Cheddar Cheese 13 OZ BAG,0,0,1,0,FirstIRIMtch,29:46.5
2233,8079380647,FUZE Slenderize Pomegranate Acai Berry Beverage Low Calorie 16.9 OZ BTL,NULL,FUZE EMPOWER 10 CALORIES POMEGRANATE ACA BRRY DRINK 1 CT 18.5 OZ ,FUZE Slenderize Pomegranate Acai Berry Beverage Low Calorie 16.9 OZ BTL,FUZE Slenderize Pomegranate Acai Berry Beverage Low Calorie 16.9 OZ BTL,0,0,1,0,FirstIRIMtch,29:46.5
1282,4900005238,Coca Cola Zero,NULL,COKE ZERO 8PK 8/7.5 FO,Coca Cola Zero,Coca Cola Zero,0,0,1,0,FirstIRIMtch,29:46.5
1286,89899900078,Coco Cafe Mocha,NULL,COCO CAFE COCONUT WATER ESPRSS MOCHA REGULAR 1 CT 11.1 OZ ,Coco Cafe Mocha,Coco Cafe Mocha,0,0,1,0,ElvnDgtIRIMtch,29:46.5
1294,4900001178,Coke Caffeine Free Diet - 24 pk 12 OZ CAN,NULL,DIET COKE CAFF FREE 24PK 24/12 FO,Coke Caffeine Free Diet - 24 pk 12 OZ CAN,Coke Caffeine Free Diet - 24 pk 12 OZ CAN,0,0,1,0,FirstIRIMtch,29:46.5
1295,4900002542,Coke Cf Dt 6Pk Cntr,NULL,DIET COKE CAFF FREE 6PK 6/16.9 FO,Coke Cf Dt 6Pk Cntr,Coke Cf Dt 6Pk Cntr,0,0,1,0,FirstIRIMtch,29:46.5
1296,4900000613,Coke Caff Free Diet,NULL,DIET COKE CAFF FREE 8PK 8/12 FO,Coke Caff Free Diet,Coke Caff Free Diet,0,0,1,0,FirstIRIMtch,29:46.5
1299,4900000935,Coke Caffeine Free Diet 2 LTR BTL,NULL,CAFFEINE FREE DIET COKE SODA COLA NR PLASTIC BOTTLE 1 CT 67.6 OZ ,Coke Caffeine Free Diet 2 LTR BTL,Coke Caffeine Free Diet 2 LTR BTL,0,0,1,0,FirstIRIMtch,29:46.5
1302,4900002981,Coke Diet - 12 pk 12 OZ CAN,NULL,Coke Diet - 12 pk 12 OZ CAN,Coke Diet - 12 pk 12 OZ CAN,Coke Diet - 12 pk 12 OZ CAN,1,1,0,0,AdminMtch421,29:46.5
1305,0,Coke Diet - 6 pk 12 OZ CAN,NULL,Coke Diet - 6 pk 12 OZ CAN,Coke Diet - 6 pk 12 OZ CAN,Coke Diet - 6 pk 12 OZ CAN,1,1,0,0,AdminMtch421,29:46.5
1306,4900000658,Coke Diet - 6 pk 12 OZ CAN,NULL,DIET COKE 6PK 6/12 FO,Coke Diet - 6 pk 12 OZ CAN,Coke Diet - 6 pk 12 OZ CAN,0,0,1,0,FirstIRIMtch,29:46.5
1309,4900000594,Diet Coke Bottle,NULL,DIET COKE 8PK 8/12 FO,Diet Coke Bottle,Diet Coke Bottle,0,0,1,0,FirstIRIMtch,29:46.5
1312,4900005541,Coca Cola Zero,NULL,COKE ZERO 1.25 LT,Coca Cola Zero,Coca Cola Zero,0,0,1,0,FirstIRIMtch,29:46.5
1318,4900006149,Coke Diet Sixer - 6 pk 12 OZ CAN,NULL,DIET COKE SODA COLA CAN IN FRIDGE PCK BX 6 CT 72 OZ ,Coke Diet Sixer - 6 pk 12 OZ CAN,Coke Diet Sixer - 6 pk 12 OZ CAN,0,0,1,0,FirstIRIMtch,29:46.5
1325,3915321163,Colavita Pasta Fusilli Long 16 OZ BOX,NULL,Colavita Pasta Fusilli Long 16 OZ BOX,Colavita Pasta Fusilli Long 16 OZ BOX,Colavita Pasta Fusilli Long 16 OZ BOX,1,1,1,0,NMIRIFuzzy,29:46.5
2235,8079380772,FUZE Slenderize Strawberry Melon Beverage Low Calorie 16.9 OZ BTL,NULL,FUZE SLENDERIZE LOW CALORIE STRAWBERRY MELON DRINK 1 CT 16.9 OZ ,FUZE Slenderize Strawberry Melon Beverage Low Calorie 16.9 OZ BTL,FUZE Slenderize Strawberry Melon Beverage Low Calorie 16.9 OZ BTL,0,0,1,0,FirstIRIMtch,29:46.5
1300,4900005013,Caff Free Coke Diet,NULL,DIET COKE CAFF FREE 2 LT,Caff Free Coke Diet,Caff Free Coke Diet,0,0,1,0,FirstIRIMtch,29:46.5
1301,4900002891,Diet Coke 12Pk Fr,NULL,DIET COKE 12PK 12/12 FO,Diet Coke 12Pk Fr,Diet Coke 12Pk Fr,0,0,1,0,FirstIRIMtch,29:46.5
1303,4900001464,Coke Diet,NULL,DIET COKE 20PK 20/12 FO,Coke Diet,Coke Diet,0,0,1,0,FirstIRIMtch,29:46.5
1310,4900004070,Coke Diet - 8 pk 12 OZ BTL,NULL,DIET COKE SODA COLA PLST BTL IN FRDG PCK 8 CT 96 OZ ,Coke Diet - 8 pk 12 OZ BTL,Coke Diet - 8 pk 12 OZ BTL,0,0,1,0,FirstIRIMtch,29:46.5
1314,4900000045,Coke Diet Contour,NULL,DIET COKE CONTOUR BTL 20 FO,Coke Diet Contour,Coke Diet Contour,0,0,1,0,FirstIRIMtch,29:46.5
1319,4900004269,Diet Coke Wsplenda,NULL,DIET COKE W/SPLENDA 12PK 12/12 FO,Diet Coke Wsplenda,Diet Coke Wsplenda,0,0,1,0,FirstIRIMtch,29:46.5
1320,4900005618,Coke Diet Taylor Swift - 6 pk 12 OZ CAN,NULL,DIET COKE SODA COLA CAN 6 CT 72 OZ ,Coke Diet Taylor Swift - 6 pk 12 OZ CAN,Coke Diet Taylor Swift - 6 pk 12 OZ CAN,0,0,1,0,FirstIRIMtch,29:46.5
1321,4900003637,Diet Coke W Lime Fr,NULL,DIET COKE LIME 12PK 12/12 FO,Diet Coke W Lime Fr,Diet Coke W Lime Fr,0,0,1,0,FirstIRIMtch,29:46.5
1324,3915311040,Colavita Pasta Fusilli Cut 40 16 OZ PKG,NULL,Colavita Pasta Fusilli Cut 40 16 OZ PKG,Colavita Pasta Fusilli Cut 40 16 OZ PKG,Colavita Pasta Fusilli Cut 40 16 OZ PKG,1,1,1,0,NMIRIFuzzy,29:46.5
1329,4141942005,Combos Cheddar Pretzl,NULL,CMBOS CHEDDAR CHS PRETZEL 6.3 OZ,Combos Cheddar Pretzl,Combos Cheddar Pretzl,0,0,1,0,FirstIRIMtch,29:46.5
1331,4141939866,Combos Snacks Pretzel Pizzeria 15 OZ BAG,NULL,COMBOS SPICY CHEESE PIZZA SNACK CRACKER SHELF STABLE 13 OZ ,Combos Snacks Pretzel Pizzeria 15 OZ BAG,Combos Snacks Pretzel Pizzeria 15 OZ BAG,0,0,1,0,FirstIRIMtch,29:46.5
1332,4141978047,Combos Snacks Pretzel Pizzeria 15 OZ BAG,NULL,COMBOS PRETZEL PIZZERIA BAG 15 OZ ,Combos Snacks Pretzel Pizzeria 15 OZ BAG,Combos Snacks Pretzel Pizzeria 15 OZ BAG,0,0,1,0,FirstIRIMtch,29:46.5
1334,71028234945,Coombs Family Farms Maple Syrup Amber Grade A Organic Leaf Bottle 8.45 OZ BTL,NULL,COOMBS FAMILY FARMS MAPLE SYRUP SHELF STABLE 8.45 OZ ,Coombs Family Farms Maple Syrup Amber Grade A Organic Leaf Bottle 8.45 OZ BTL,Coombs Family Farms Maple Syrup Amber Grade A Organic Leaf Bottle 8.45 OZ BTL,0,0,1,0,ElvnDgtIRIMtch,29:46.5
1336,72990611945,Country Choice Hot Cereal Multigrain Organic 18 OZ CAN,NULL,COUNTRY CHOICE OATMEAL MULTI GRAIN 1 CT 18 OZ ,Country Choice Hot Cereal Multigrain Organic 18 OZ CAN,Country Choice Hot Cereal Multigrain Organic 18 OZ CAN,0,0,1,0,ElvnDgtIRIMtch,29:46.5
2236,8079380776,FUZE Slenderize Tropical Punch Beverage Low Calorie 16.9 OZ BTL,NULL,FUZE SLENDERIZE LOW CALORIE TROPICAL PUNCH DRINK 1 CT 16.9 OZ ,FUZE Slenderize Tropical Punch Beverage Low Calorie 16.9 OZ BTL,FUZE Slenderize Tropical Punch Beverage Low Calorie 16.9 OZ BTL,0,0,1,0,FirstIRIMtch,29:46.5
2237,8079380877,Fuze Tea Straw Red,NULL,FUZE STRAWBERRY RED PREPARED ICED TEA VITAMIN B6 B12 CAN IN FRIDGE PCK BX 12 CT 12 OZ ,Fuze Tea Straw Red,Fuze Tea Straw Red,0,0,1,0,FirstIRIMtch,29:46.5
184,NULL,Annie's Homegrown Macaroni & Cheese Classic Mild Cheddar 25% Less Sodium 6 OZ BOX,NULL,Annie's Homegrown Macaroni & Cheese Classic Mild Cheddar 25% Less Sodium 6 OZ BOX,Annie's Homegrown Macaroni & Cheese Classic Mild Cheddar 25% Less Sodium 6 OZ BOX,Annie's Homegrown Macaroni & Cheese Classic Mild Cheddar 25% Less Sodium 6 OZ BOX,1,1,0,0,AdminMtch421,29:46.5
185,NULL,Annie's Homegrown Macaroni & Cheese Classic Mild Cheddar Organic 6 OZ BOX,NULL,Annie's Homegrown Macaroni & Cheese Classic Mild Cheddar Organic 6 OZ BOX,Annie's Homegrown Macaroni & Cheese Classic Mild Cheddar Organic 6 OZ BOX,Annie's Homegrown Macaroni & Cheese Classic Mild Cheddar Organic 6 OZ BOX,1,1,0,0,AdminMtch421,29:46.5
186,NULL,Annie's Homegrown Macaroni & Cheese Made with Organic Pasta Natural 6 OZ BOX,NULL,Annie's Homegrown Macaroni & Cheese Made with Organic Pasta Natural 6 OZ BOX,Annie's Homegrown Macaroni & Cheese Made with Organic Pasta Natural 6 OZ BOX,Annie's Homegrown Macaroni & Cheese Made with Organic Pasta Natural 6 OZ BOX,1,1,0,0,AdminMtch421,29:46.5
187,NULL,Annie's Homegrown Macaroni & Cheese Real Aged Cheddar - 2 ct 4.02 OZ PKG,NULL,Annie's Homegrown Macaroni & Cheese Real Aged Cheddar - 2 ct 4.02 OZ PKG,Annie's Homegrown Macaroni & Cheese Real Aged Cheddar - 2 ct 4.02 OZ PKG,Annie's Homegrown Macaroni & Cheese Real Aged Cheddar - 2 ct 4.02 OZ PKG,1,1,0,0,AdminMtch421,29:46.5
188,NULL,Annie's Homegrown Macaroni & Cheese Rice Pasta & Cheddar Gluten Free 6 OZ BOX,NULL,Annie's Homegrown Macaroni & Cheese Rice Pasta & Cheddar Gluten Free 6 OZ BOX,Annie's Homegrown Macaroni & Cheese Rice Pasta & Cheddar Gluten Free 6 OZ BOX,Annie's Homegrown Macaroni & Cheese Rice Pasta & Cheddar Gluten Free 6 OZ BOX,1,1,0,0,AdminMtch421,29:46.5
189,NULL,Annie's Homegrown Macaroni & Cheese Rice Pasta & Cheddar Gluten Free 6 OZ BOX,NULL,Annie's Homegrown Macaroni & Cheese Rice Pasta & Cheddar Gluten Free 6 OZ BOX,Annie's Homegrown Macaroni & Cheese Rice Pasta & Cheddar Gluten Free 6 OZ BOX,Annie's Homegrown Macaroni & Cheese Rice Pasta & Cheddar Gluten Free 6 OZ BOX,1,1,0,0,AdminMtch421,29:46.5
190,NULL,Annie's Homegrown Macaroni & Cheese Shells & Real Aged Cheddar Organic 6 OZ BOX,NULL,Annie's Homegrown Macaroni & Cheese Shells & Real Aged Cheddar Organic 6 OZ BOX,Annie's Homegrown Macaroni & Cheese Shells & Real Aged Cheddar Organic 6 OZ BOX,Annie's Homegrown Macaroni & Cheese Shells & Real Aged Cheddar Organic 6 OZ BOX,1,1,0,0,AdminMtch421,29:46.5
191,NULL,Annie's Homegrown Macaroni & Cheese Shells & White Cheddar - 6 ct Organic 36 OZ BOX,NULL,Annie's Homegrown Macaroni & Cheese Shells & White Cheddar - 6 ct Organic 36 OZ BOX,Annie's Homegrown Macaroni & Cheese Shells & White Cheddar - 6 ct Organic 36 OZ BOX,Annie's Homegrown Macaroni & Cheese Shells & White Cheddar - 6 ct Organic 36 OZ BOX,1,1,0,0,AdminMtch421,29:46.5
192,NULL,Annie's Homegrown Macaroni & Cheese Shells & White Cheddar Natural 6 OZ BOX,NULL,Annie's Homegrown Macaroni & Cheese Shells & White Cheddar Natural 6 OZ BOX,Annie's Homegrown Macaroni & Cheese Shells & White Cheddar Natural 6 OZ BOX,Annie's Homegrown Macaroni & Cheese Shells & White Cheddar Natural 6 OZ BOX,1,1,0,0,AdminMtch421,29:46.5
1335,71028233912,Coombs Family Farms Maple Syrup Dark Amber Grade A 100% Pure Organic 12 OZ BTL,NULL,COOMBS FAMILY FARMS MAPLE SYRUP SHELF STABLE 12 OZ ,Coombs Family Farms Maple Syrup Dark Amber Grade A 100% Pure Organic 12 OZ BTL,Coombs Family Farms Maple Syrup Dark Amber Grade A 100% Pure Organic 12 OZ BTL,0,0,1,0,ElvnDgtIRIMtch,29:46.5
1337,72990611942,Country Choice Oats Rolled Old Fashioned Organic 18 OZ CAN,NULL,CNTC OLD FASHIONED OATS 18 OZ,Country Choice Oats Rolled Old Fashioned Organic 18 OZ CAN,Country Choice Oats Rolled Old Fashioned Organic 18 OZ CAN,0,0,1,0,FirstIRIMtch,29:46.5
1338,4300004600,Cntry Tme Hlfhlf 8Qt,NULL,CNTRYT LMNADE ICD TEA 8QT 19 OZ,Cntry Tme Hlfhlf 8Qt,Cntry Tme Hlfhlf 8Qt,0,0,1,0,FirstIRIMtch,29:46.5
1340,4300095265,Country Time Lemon,NULL,CNTRYT LEMONADE 2 LT,Country Time Lemon,Country Time Lemon,0,0,1,0,FirstIRIMtch,29:46.5
1342,4300006434,Country Time Lemonade Starter Classic Lemonade 18.2 OZ BTL,NULL,COUNTRY TIME LEMONADE STARTER CLASSIC LEMONADE PLASTIC BOTTLE DRINK MIX 1 CT 192 OZ ,Country Time Lemonade Starter Classic Lemonade 18.2 OZ BTL,Country Time Lemonade Starter Classic Lemonade 18.2 OZ BTL,0,0,1,0,FirstIRIMtch,29:46.5
2227,8079380869,Fuze Iced Tea Lemon,NULL,FUZE LEMON ICE TEA 12PK 12/12 FO,Fuze Iced Tea Lemon,Fuze Iced Tea Lemon,0,0,1,0,FirstIRIMtch,29:46.5
2242,73249400060,G.H. Cretors Popped Corn Just the Cheese Corn 6.5 OZ BAG,NULL,GH CRTR JUST THE CHS CORN 6.5 OZ,G.H. Cretors Popped Corn Just the Cheese Corn 6.5 OZ BAG,G.H. Cretors Popped Corn Just the Cheese Corn 6.5 OZ BAG,0,0,1,0,FirstIRIMtch,29:46.5
2240,73249400117,G.H. Cretors Popped Corn Extra Virgin Olive Oil Organic 4.4 OZ BAG,NULL,G H CRETORS RTE POPCORN EXTRA VIRGIN OLV OIL BAG 4.4 OZ ,G.H. Cretors Popped Corn Extra Virgin Olive Oil Organic 4.4 OZ BAG,G.H. Cretors Popped Corn Extra Virgin Olive Oil Organic 4.4 OZ BAG,0,0,1,0,ElvnDgtIRIMtch,29:46.5
2243,73249400106,G.H. Cretors Popped Corn Simply Salted Organic 4.4 OZ BAG,NULL,G H CRETORS RTE POPCORN SIMPLY SALTED SEA SALT BAG 4.4 OZ ,G.H. Cretors Popped Corn Simply Salted Organic 4.4 OZ BAG,G.H. Cretors Popped Corn Simply Salted Organic 4.4 OZ BAG,0,0,1,0,ElvnDgtIRIMtch,29:46.5
2246,1583900001,Goe Blue Chipssalted,NULL,GRDN ETN BLUE CRN TRT CHP 8.1 OZ,Goe Blue Chipssalted,Goe Blue Chipssalted,0,0,1,0,FirstIRIMtch,29:46.5
2256,1094391094,Garrett Popcorn Shops Garrett Mix Caramel Crisp & Cheese Corn Blackhawks 1 GAL,NULL,Garrett Popcorn Shops Garrett Mix Caramel Crisp & Cheese Corn Blackhawks 1 GAL,Garrett Popcorn Shops Garrett Mix Caramel Crisp & Cheese Corn Blackhawks 1 GAL,Garrett Popcorn Shops Garrett Mix Caramel Crisp & Cheese Corn Blackhawks 1 GAL,1,1,0,0,AdminMtch421,29:46.5
2258,6079556846,Garrett Popcorn Shops Garrett Mix CaramelCrisp & CheeseCorn Signature Blue 1 QUART,NULL,Garrett Popcorn Shops Garrett Mix CaramelCrisp & CheeseCorn Signature Blue 1 QUART,Garrett Popcorn Shops Garrett Mix CaramelCrisp & CheeseCorn Signature Blue 1 QUART,Garrett Popcorn Shops Garrett Mix CaramelCrisp & CheeseCorn Signature Blue 1 QUART,1,1,0,0,AdminMtch421,29:46.5
1347,1510000011,Creamette Pasta Elbow Macaroni 32 OZ BOX,NULL,KURUMBA COCONUT CAN COCKTAIL MIX 1 CT 16 OZ - 0801510000011,Creamette Pasta Elbow Macaroni 32 OZ BOX,Creamette Pasta Elbow Macaroni 32 OZ BOX,0,1,1,0,NineIRIMtch,29:46.5
1326,3915321265,Colavita Pasta Nests Angel Hair 16 OZ PKG,NULL,Colavita Pasta Nests Angel Hair 16 OZ PKG,Colavita Pasta Nests Angel Hair 16 OZ PKG,Colavita Pasta Nests Angel Hair 16 OZ PKG,1,1,1,0,NMIRIFuzzy,29:46.5
1333,4140900253,Concord Foods Muffin Mix Blueberry 15.1 OZ BOX,NULL,CONCORD FOODS BLUEBERRY BOX SHELF STABLE 15.1 OZ ,Concord Foods Muffin Mix Blueberry 15.1 OZ BOX,Concord Foods Muffin Mix Blueberry 15.1 OZ BOX,0,0,1,0,FirstIRIMtch,29:46.5
2238,8079380883,Fuze Tea Straw Red,NULL,FUZE STRAWBERRY RED TEA PREPARED ICED TEA VITAMIN B6 B12 PLASTIC BOTTLE 1 CT 67.6 OZ ,Fuze Tea Straw Red,Fuze Tea Straw Red,0,0,1,0,FirstIRIMtch,29:46.5
1341,4300095117,Cntry Tme Lem 8Qt Can,NULL,CNTRYT LEMONADE 8QT 19 OZ,Cntry Tme Lem 8Qt Can,Cntry Tme Lem 8Qt Can,0,0,1,0,FirstIRIMtch,29:46.5
1345,3000002913,Cracker Jack Orig Pbo,NULL,CRACKERJACK 3CT 3 OZ,Cracker Jack Original Popcorn (3 - 1Oz) 3 Ounce 3Ct Paper Box,Cracker Jack The Original Caramel Coated Popcorn & Peanuts 1oz 3PK Box,0,0,1,0,FirstIRIMtch,29:46.5
2244,1187300012,Gale's Root Beer 12 OZ BTL,NULL,GALES SODA ROOT BEER NON RETURNABLE GB 1 CT 12 OZ ,Gale's Root Beer 12 OZ BTL,Gale's Root Beer 12 OZ BTL,0,0,1,0,FirstIRIMtch,29:46.5
2248,1583900002,Goe Blue Corn Ns,NULL,GRDN ETN NSA BLU TORT CHP 8.1 OZ,Goe Blue Corn Ns,Goe Blue Corn Ns,0,0,1,0,FirstIRIMtch,29:46.5
2251,1583900795,Garden of Eatin' Tortilla Chips Sea Salt 7 Whole Grain w/Flax Seed Organic 8.1 OZ BAG,NULL,GRDN ETN MLTGR SSLT CHIP 8.1 OZ,Garden of Eatin' Tortilla Chips Sea Salt 7 Whole Grain w/Flax Seed Organic 8.1 OZ BAG,Garden of Eatin' Tortilla Chips Sea Salt 7 Whole Grain w/Flax Seed Organic 8.1 OZ BAG,0,0,1,0,FirstIRIMtch,29:46.5
2252,1583900006,Goe Ses Blue Tort Chp,NULL,GARDEN OF EATIN SESAME BLUES TORTILLA CHIP SESAME BAG 7.5 OZ ,Goe Ses Blue Tort Chp,Goe Ses Blue Tort Chp,0,0,1,0,FirstIRIMtch,29:46.5
2255,1600019370,Gardetto's Snak-Ens Snack Mix Original Recipe 8.6 OZ BAG,NULL,GRDTO ORIGINAL SNACK MIX 8.6 OZ,Gardetto's Snak-Ens Snack Mix Original Recipe 8.6 OZ BAG,Gardetto's Snak-Ens Snack Mix Original Recipe 8.6 OZ BAG,0,0,1,0,FirstIRIMtch,29:46.5
2260,5200032256,Gator G2 Pomegrant,Single Serve,GATORADE G2 BLBRRY POM 32 FO,Gatorade G2 Perform Low Calorie Blueberry-Pomegranate Thirst Quencher 32 Fluid Ounce Bottle,Gatorade G2 Perform Low Calorie Blueberry-Pomegranate Thirst Quencher 32 Fluid Ounce Bottle,0,0,1,0,FirstIRIMtch,29:46.5
2261,5200013151,Gatorade G Series 02 Perform G2 Raspberry Melon Thirst Quencher Low Cal 32 OZ BTL,Single Serve,GATORADE G2 PERFORM RASPBERRY MELON THIRST QUENCHER PLASTIC BOTTLE 1 CT 32 OZ ,GATOR G2 RB MLN   32Z,GATORADE G2 RASPBERRY MELON   32Z,0,0,1,0,FirstIRIMtch,29:46.5
2263,5200010240,Gatorade Tropical Cooler (32 Fo),Single Serve,GATORADE TROPICAL COOLER 32 FO,Gatorade Thirst Quencher Tropical Cooler 32 Fluid Ounce Plastic Bottle,Gatorade Thirst Quencher Tropical Cooler 32 Fluid Ounce Plastic Bottle,0,0,1,0,FirstIRIMtch,29:46.5
2264,5200032434,Gatorade G Series 02 Perform Original Rain Strawberry Kiwi Thirst Quencher 32 OZ BTL,Single Serve,GATORADE PERFORM RAIN STRAWBERRY KIWI THIRST QUENCHER PLASTIC BOTTLE 1 CT 32 OZ ,Gatorade Frost Rain Strawberry Kiwi Thirst Quencher 32 Fluid Ounce Plastic Bottle,Gatorade Frost Rain Strawberry Kiwi Thirst Quencher 32 Fluid Ounce Plastic Bottle,0,0,1,0,FirstIRIMtch,29:46.5
2267,5200032555,Gatorade Cool Blue (32 Fo),Single Serve,GATORADE COOL BLUE 32 FO,Gatorade Thirst Quencher Cool Blue 32 Fluid Ounce Bottle ,Gatorade Thirst Quencher Cool Blue 32 Fluid Ounce Bottle ,0,0,1,0,FirstIRIMtch,29:46.5
1348,1510000256,Creamette Pasta Rotini 16 OZ BOX,NULL,Creamette Pasta Rotini 16 OZ BOX,Creamette Pasta Rotini 16 OZ BOX,Creamette Pasta Rotini 16 OZ BOX,1,1,1,0,NMIRIFuzzy,29:46.5
1349,1510000163,Creamette Pasta Spaghetti Thin 16 OZ BOX,NULL,LEAF & LOVE LEMONADE JUICE DRINK 8 CT 54 OZ ,Creamette Pasta Spaghetti Thin 16 OZ BOX,Creamette Pasta Spaghetti Thin 16 OZ BOX,0,1,1,0,EightDgtV2IRIMtch,29:46.5
1350,7800001345,CRUSH GRAPE 12PK 12/12 FO,NULL,CRUSH GRAPE 12PK 12/12 FO,CRUSH GRAPE 12PK 12/12 FO,CRUSH GRAPE 12PK 12/12 FO,0,0,1,0,FirstIRIMtch,29:46.5
197,3049488122,Apollinaris Sparkling Mineral Water 1 LTR BTL,NULL,APPOLINARIS NATURAL SPRK MINERAL WATER NON RETURNABLE GB 1 CT 33.8 OZ ,Apollinaris Sparkling Mineral Water 1 LTR BTL,Apollinaris Sparkling Mineral Water 1 LTR BTL,0,0,1,0,FirstIRIMtch,29:46.5
1339,4300099592,Country Time Lemonade,NULL,CNTRYT LEMONADE 12PK 12/12 FO,Country Time Lemonade,Country Time Lemonade,0,0,1,0,FirstIRIMtch,29:46.5
1343,4300006435,Country Time Lemonade Starter Half Lemonade & Half Iced Tea 18.2 OZ BTL,NULL,COUNTRY TIME LEMONADE STARTER HALF LEMND HLF ICD T PLASTIC BOTTLE DRINK MIX 1 CT 192 OZ ,Country Time Lemonade Starter Half Lemonade & Half Iced Tea 18.2 OZ BTL,Country Time Lemonade Starter Half Lemonade & Half Iced Tea 18.2 OZ BTL,0,0,1,0,FirstIRIMtch,29:46.5
2239,73249400052,G.H. Cretors Popped Corn Chicago Mix 7.5 OZ BAG,NULL,GH CRTR CHICAGO MIX PPCRN 7.5 OZ,G.H. Cretors Popped Corn Chicago Mix 7.5 OZ BAG,G.H. Cretors Popped Corn Chicago Mix 7.5 OZ BAG,0,0,1,0,FirstIRIMtch,29:46.5
2241,73249400116,G.H. Cretors Popped Corn Greek Yogurt Caramel Drizzle 8 OZ BAG,NULL,G H CRETORS RTE POPCORN GRK YGRT DRZ CRM CRN RESEALABLE BAG 8 OZ ,G.H. Cretors Popped Corn Greek Yogurt Caramel Drizzle 8 OZ BAG,G.H. Cretors Popped Corn Greek Yogurt Caramel Drizzle 8 OZ BAG,0,0,1,0,ElvnDgtIRIMtch,29:46.5
2247,1583900821,Goe Blues Chips,NULL,GRDN ETN BLUE CRN TRT CHP 16 OZ,Goe Blues Chips,Goe Blues Chips,0,0,1,0,FirstIRIMtch,29:46.5
2249,1583902020,Goe Blue Tortilla Chp,NULL,GRDN ETN BLUE CRN TRT CHP 22 OZ,Goe Blue Tortilla Chp,Goe Blue Tortilla Chp,0,0,1,0,FirstIRIMtch,29:46.5
2259,6079556851,Garrett Popcorn Shops Garrett Mix CaramelCrisp & CheeseCorn Signature Snow 1 QUART,NULL,Garrett Popcorn Shops Garrett Mix CaramelCrisp & CheeseCorn Signature Snow 1 QUART,Garrett Popcorn Shops Garrett Mix CaramelCrisp & CheeseCorn Signature Snow 1 QUART,Garrett Popcorn Shops Garrett Mix CaramelCrisp & CheeseCorn Signature Snow 1 QUART,1,1,0,0,AdminMtch421,29:46.5
2262,5200013152,Gatorade G Series 02 Perform G2 Tropical Blend Thirst Quencher Low Cal 32 OZ BTL,Single Serve,GATORADE G2 PERFORM TROPICAL BLEND THIRST QUENCHER PLASTIC BOTTLE 1 CT 32 OZ ,Gatorade G2 Tropical Blend Thirst Quencher 32 Fluid Ounce Plastic Bottle,Gatorade G2 Tropical Blend Thirst Quencher 32 Fluid Ounce Plastic Bottle,0,0,1,0,FirstIRIMtch,29:46.5
