UPCMasterId,UPC,UPCName,BrandCategory,Proc_UPCName,Proc_UPCName1,Proc_UPCName2,IsUPCFuzzy,IsUPCFuzzyOld,IsUPCFuzzyNew,IsUPCNew,LastUpdatedUserId,Created
3471,3800043429,Kellogg's FiberPlus Antioxidants Chewy Bars Chocolate Chip - 5 ct 6.3 OZ BOX,,KELLOGGS FIBER PLUS CHOCOLATE CHOCOLATE CHIP CHEWY 5 CT 6.3 OZ ,Kellogg's FiberPlus Antioxidants Chewy Bars Chocolate Chip - 5 ct 6.3 OZ BOX,Kellogg's FiberPlus Antioxidants Chewy Bars Chocolate Chip - 5 ct 6.3 OZ BOX,0,0,1,FALSE,FirstIRIMtch,29:46.5
3472,3800049046,Kel-Fb Choc.Peanut Bu,,KELLOGGS FIBER PLUS CHOCOLATE CHOCOLATEY PENT BTTR CHEWY 5 CT 6.3 OZ ,Kel-Fb Choc.Peanut Bu,Kel-Fb Choc.Peanut Bu,0,0,1,FALSE,FirstIRIMtch,29:46.5
397,7680851698,Barilla Collezione Pasta Tortellini Three Cheese All Natural 8 OZ BAG,,Barilla Collezione Pasta Tortellini Three Cheese All Natural 8 OZ BAG,Barilla Collezione Pasta Tortellini Three Cheese All Natural 8 OZ BAG,Barilla Collezione Pasta Tortellini Three Cheese All Natural 8 OZ BAG,1,1,0,FALSE,AdminMtch421,29:46.5
405,,Barilla Pasta Angel Hair 16 OZ BOX,,Barilla Pasta Angel Hair 16 OZ BOX,Barilla Pasta Angel Hair 16 OZ BOX,Barilla Pasta Angel Hair 16 OZ BOX,1,1,1,FALSE,NMIRIFuzzy,29:46.5
406,,Barilla Pasta Angel Hair Whole Grain All Natural 13.2 OZ BOX,,Barilla Pasta Angel Hair Whole Grain All Natural 13.2 OZ BOX,Barilla Pasta Angel Hair Whole Grain All Natural 13.2 OZ BOX,Barilla Pasta Angel Hair Whole Grain All Natural 13.2 OZ BOX,1,1,1,FALSE,NMIRIFuzzy,29:46.5
407,,Barilla Pasta Campanelle 16 OZ BOX,,Barilla Pasta Campanelle 16 OZ BOX,Barilla Pasta Campanelle 16 OZ BOX,Barilla Pasta Campanelle 16 OZ BOX,1,1,1,FALSE,NMIRIFuzzy,29:46.5
408,,Barilla Pasta Cellentani 16 OZ BOX,,Barilla Pasta Cellentani 16 OZ BOX,Barilla Pasta Cellentani 16 OZ BOX,Barilla Pasta Cellentani 16 OZ BOX,1,1,1,FALSE,NMIRIFuzzy,29:46.5
409,,Barilla Pasta Cut Spaghetti 16 OZ BOX,,Barilla Pasta Cut Spaghetti 16 OZ BOX,Barilla Pasta Cut Spaghetti 16 OZ BOX,Barilla Pasta Cut Spaghetti 16 OZ BOX,1,1,1,FALSE,NMIRIFuzzy,29:46.5
410,,Barilla Pasta Ditalini 16 OZ BOX,,Barilla Pasta Ditalini 16 OZ BOX,Barilla Pasta Ditalini 16 OZ BOX,Barilla Pasta Ditalini 16 OZ BOX,1,1,1,FALSE,NMIRIFuzzy,29:46.5
411,,Barilla Pasta Elbows 16 OZ BOX,,Barilla Pasta Elbows 16 OZ BOX,Barilla Pasta Elbows 16 OZ BOX,Barilla Pasta Elbows 16 OZ BOX,1,1,1,FALSE,NMIRIFuzzy,29:46.5
412,,Barilla Pasta Elbows 32 OZ BOX,,Barilla Pasta Elbows 32 OZ BOX,Barilla Pasta Elbows 32 OZ BOX,Barilla Pasta Elbows 32 OZ BOX,1,1,1,FALSE,NMIRIFuzzy,29:46.5
413,,Barilla Pasta Elbows Gluten Free 12 OZ BOX,,Barilla Pasta Elbows Gluten Free 12 OZ BOX,Barilla Pasta Elbows Gluten Free 12 OZ BOX,Barilla Pasta Elbows Gluten Free 12 OZ BOX,1,1,1,FALSE,NMIRIFuzzy,29:46.5
414,,Barilla Pasta Elbows Whole Grain All Natural 13.2 OZ BOX,,Barilla Pasta Elbows Whole Grain All Natural 13.2 OZ BOX,Barilla Pasta Elbows Whole Grain All Natural 13.2 OZ BOX,Barilla Pasta Elbows Whole Grain All Natural 13.2 OZ BOX,1,1,1,FALSE,NMIRIFuzzy,29:46.5
415,,Barilla Pasta Farfalle 16 OZ BOX,,Barilla Pasta Farfalle 16 OZ BOX,Barilla Pasta Farfalle 16 OZ BOX,Barilla Pasta Farfalle 16 OZ BOX,1,1,1,FALSE,NMIRIFuzzy,29:46.5
416,,Barilla Pasta Farfalle Mini 16 OZ BOX,,Barilla Pasta Farfalle Mini 16 OZ BOX,Barilla Pasta Farfalle Mini 16 OZ BOX,Barilla Pasta Farfalle Mini 16 OZ BOX,1,1,1,FALSE,NMIRIFuzzy,29:46.5
417,,Barilla Pasta Fettuccine 16 OZ BOX,,Barilla Pasta Fettuccine 16 OZ BOX,Barilla Pasta Fettuccine 16 OZ BOX,Barilla Pasta Fettuccine 16 OZ BOX,1,1,1,FALSE,NMIRIFuzzy,29:46.5
418,,Barilla Pasta Fettuccine Rigate 14 OZ BOX,,Barilla Pasta Fettuccine Rigate 14 OZ BOX,Barilla Pasta Fettuccine Rigate 14 OZ BOX,Barilla Pasta Fettuccine Rigate 14 OZ BOX,1,1,1,FALSE,NMIRIFuzzy,29:46.5
419,,Barilla Pasta Fiori 16 OZ BOX,,Barilla Pasta Fiori 16 OZ BOX,Barilla Pasta Fiori 16 OZ BOX,Barilla Pasta Fiori 16 OZ BOX,1,1,1,FALSE,NMIRIFuzzy,29:46.5
420,,Barilla Pasta Gemelli 16 OZ BOX,,Barilla Pasta Gemelli 16 OZ BOX,Barilla Pasta Gemelli 16 OZ BOX,Barilla Pasta Gemelli 16 OZ BOX,1,1,1,FALSE,NMIRIFuzzy,29:46.5
421,,Barilla Pasta Lasagne 16 OZ BOX,,Barilla Pasta Lasagne 16 OZ BOX,Barilla Pasta Lasagne 16 OZ BOX,Barilla Pasta Lasagne 16 OZ BOX,1,1,1,FALSE,NMIRIFuzzy,29:46.5
422,,Barilla Pasta Lasagne Oven Ready (No Boiling Required) 9 OZ BOX,,Barilla Pasta Lasagne Oven Ready (No Boiling Required) 9 OZ BOX,Barilla Pasta Lasagne Oven Ready (No Boiling Required) 9 OZ BOX,Barilla Pasta Lasagne Oven Ready (No Boiling Required) 9 OZ BOX,1,1,1,FALSE,NMIRIFuzzy,29:46.5
3474,3800076552,Kellogg's FiberPlus Antioxidants Protein Chewy Bars Mixed Nuts - 5 ct 7 OZ BOX,,KELLOGGS FIBER PLUS COATED MIXED NUT CHEWY 5 CT 7 OZ ,Kellogg's FiberPlus Antioxidants Protein Chewy Bars Mixed Nuts - 5 ct 7 OZ BOX,Kellogg's FiberPlus Antioxidants Protein Chewy Bars Mixed Nuts - 5 ct 7 OZ BOX,0,0,1,FALSE,FirstIRIMtch,29:46.5
3490,3800063570,Kellogg's Frosted Flakes Cereal Cup 2.1 OZ PKG,,KELL FROSTED FLAKES CUP 2.1 OZ,Kellogg's Frosted Flakes Cereal Cup 2.1 OZ PKG,Kellogg's Frosted Flakes Cereal Cup 2.1 OZ PKG,0,0,1,FALSE,FirstIRIMtch,29:46.5
2250,1583900003,Garden of Eatin' Tortilla Chips Red Hot Blues Gluten Free Organic 8.1 OZ BAG,,GRDN ETN RD HT BLUES CHP 8.1 OZ,Garden of Eatin' Tortilla Chips Red Hot Blues Gluten Free Organic 8.1 OZ BAG,Garden of Eatin' Tortilla Chips Red Hot Blues Gluten Free Organic 8.1 OZ BAG,0,0,1,FALSE,FirstIRIMtch,29:46.5
2253,1583902026,Goe Wht Tortilla Chip,,GRDN ETN WHT CRN TRT CHP 22 OZ,Goe Wht Tortilla Chip,Goe Wht Tortilla Chip,0,0,1,FALSE,FirstIRIMtch,29:46.5
2254,1583900825,Goe Yellow Chips,,GRDN ETN YLLW CRN TRT CHP 16 OZ,Goe Yellow Chips,Goe Yellow Chips,0,0,1,FALSE,FirstIRIMtch,29:46.5
2257,6079556848,Garrett Popcorn Shops Garrett Mix CaramelCrisp & CheeseCorn Signature Blue 1 GAL,,Garrett Popcorn Shops Garrett Mix CaramelCrisp & CheeseCorn Signature Blue 1 GAL,Garrett Popcorn Shops Garrett Mix CaramelCrisp & CheeseCorn Signature Blue 1 GAL,Garrett Popcorn Shops Garrett Mix CaramelCrisp & CheeseCorn Signature Blue 1 GAL,1,1,0,FALSE,AdminMtch421,29:46.5
2274,5200033652,Gatorade G Series Frost Glacier Freeze Instant Powder Mix 18.4 Oz Can,Gatorade Assorted,GATORADE PERFORM FROST GLACIER FREEZE SPORTS DRINK MIX CANISTER 1 CT 18.4 OZ ,Gatorade Instant Powder Mix Frost Glacier Freeze 18.3 Ounce Canister,Gatorade Instant Powder Mix Frost Glacier Freeze 18.3 OZ,0,0,1,FALSE,FirstIRIMtch,29:46.5
2276,5200033582,GATORADE FROST FREEZE,Gatorade Assorted,GATORADE PERFORM FROST GLACIER FREEZE THIRST QUENCHER PLASTIC BOTTLE 1 CT 64 OZ ,Gatorade Frost Glacier Freeze Thirst Quencher 64 Fluid Ounce Plastic Bottle,Gatorade Frost Glacier Freeze Thirst Quencher 64 Fluid Ounce Plastic Bottle,0,0,1,FALSE,FirstIRIMtch,29:46.5
2277,5200020808,Gatorade Glcr Freeze 8Pk (8/20 Fo),Multi-pack,GATORADE GLCR FREEZE 8PK 8/20 FO,Gatorade Frost Glacier Freeze Thirst Quencher  (8-20 FlOz) 160 Fluid Ounce Plastic Bottles,Gatorade Frost Glacier Freeze Thirst Quencher  (8-20 Fluid Ounce) 160 Fluid Ounce 8 Pack Plastic Bottles,0,0,1,FALSE,FirstIRIMtch,29:46.5
2281,5200032213,Gator Frost Trop Mngo,Single Serve,GATORADE TROPICAL MANGO 32 FO,Gatorade Frost Tropical Mango Thirst Quencher 32 Fluid Ounce Bottle ,Gatorade Frost Tropical Mango Thirst Quencher 32 Fluid Ounce Bottle ,0,0,1,FALSE,FirstIRIMtch,29:46.5
2283,5200020806,Gatorade Fruit Punch 8Pk (8/20 Fo),Multi-pack,GATORADE FRUIT PUNCH 8PK 8/20 FO,Gatorade Fruit Punch Thirst Quencher (8 - 20 FlOz) 160 Fluid Ounce 8 Pk Bottles,Gatorade Fruit Punch Thirst Quencher (8 - 20 Fluid Ounce) 160 Fluid Ounce 8 Pack Plastic Bottles,0,0,1,FALSE,FirstIRIMtch,29:46.5
2287,5200012174,Gator All Str Pnch 6P,Gatorade Assorted,GATORADE PERFORM ICE PUNCH THIRST QUENCHER PLASTIC BOTTLE 6 CT 72 OZ ,Gatorade Thirst Quencher Ice Punch (6 - 12 Fl Oz) 72 Fluid Ounce 6 Pack Plastic Bottles,Gatorade Thirst Quencher Ice Punch (6 - 12 Fl Oz) 72 Fluid Ounce 6 Pack Plastic Bottles,0,0,1,FALSE,FirstIRIMtch,29:46.5
423,,Barilla Pasta Linguine 16 OZ BOX,,Barilla Pasta Linguine 16 OZ BOX,Barilla Pasta Linguine 16 OZ BOX,Barilla Pasta Linguine 16 OZ BOX,1,1,1,FALSE,NMIRIFuzzy,29:46.5
424,,Barilla Pasta Linguine Fini 16 OZ BOX,,Barilla Pasta Linguine Fini 16 OZ BOX,Barilla Pasta Linguine Fini 16 OZ BOX,Barilla Pasta Linguine Fini 16 OZ BOX,1,1,1,FALSE,NMIRIFuzzy,29:46.5
425,,Barilla Pasta Linguine Whole Grain All Natural 13.2 OZ BOX,,Barilla Pasta Linguine Whole Grain All Natural 13.2 OZ BOX,Barilla Pasta Linguine Whole Grain All Natural 13.2 OZ BOX,Barilla Pasta Linguine Whole Grain All Natural 13.2 OZ BOX,1,1,1,FALSE,NMIRIFuzzy,29:46.5
426,,Barilla Pasta Manicotti 8 OZ BOX,,Barilla Pasta Manicotti 8 OZ BOX,Barilla Pasta Manicotti 8 OZ BOX,Barilla Pasta Manicotti 8 OZ BOX,1,1,1,FALSE,NMIRIFuzzy,29:46.5
427,,Barilla Pasta Mostaccioli 16 OZ BOX,,Barilla Pasta Mostaccioli 16 OZ BOX,Barilla Pasta Mostaccioli 16 OZ BOX,Barilla Pasta Mostaccioli 16 OZ BOX,1,1,1,FALSE,NMIRIFuzzy,29:46.5
428,,Barilla Pasta Orzo 16 OZ BOX,,Barilla Pasta Orzo 16 OZ BOX,Barilla Pasta Orzo 16 OZ BOX,Barilla Pasta Orzo 16 OZ BOX,1,1,1,FALSE,NMIRIFuzzy,29:46.5
429,,Barilla Pasta Pastina 12 OZ BOX,,Barilla Pasta Pastina 12 OZ BOX,Barilla Pasta Pastina 12 OZ BOX,Barilla Pasta Pastina 12 OZ BOX,1,1,1,FALSE,NMIRIFuzzy,29:46.5
430,,Barilla Pasta Penne 16 OZ BOX,,Barilla Pasta Penne 16 OZ BOX,Barilla Pasta Penne 16 OZ BOX,Barilla Pasta Penne 16 OZ BOX,1,1,1,FALSE,NMIRIFuzzy,29:46.5
431,,Barilla Pasta Penne Gluten Free 12 OZ BOX,,Barilla Pasta Penne Gluten Free 12 OZ BOX,Barilla Pasta Penne Gluten Free 12 OZ BOX,Barilla Pasta Penne Gluten Free 12 OZ BOX,1,1,1,FALSE,NMIRIFuzzy,29:46.5
432,,Barilla Pasta Penne Mezze 16 OZ BOX,,Barilla Pasta Penne Mezze 16 OZ BOX,Barilla Pasta Penne Mezze 16 OZ BOX,Barilla Pasta Penne Mezze 16 OZ BOX,1,1,1,FALSE,NMIRIFuzzy,29:46.5
433,,Barilla Pasta Penne Mini 16 OZ BOX,,Barilla Pasta Penne Mini 16 OZ BOX,Barilla Pasta Penne Mini 16 OZ BOX,Barilla Pasta Penne Mini 16 OZ BOX,1,1,1,FALSE,NMIRIFuzzy,29:46.5
434,,Barilla Pasta Penne Mini White Fiber 13.2 OZ BOX,,Barilla Pasta Penne Mini White Fiber 13.2 OZ BOX,Barilla Pasta Penne Mini White Fiber 13.2 OZ BOX,Barilla Pasta Penne Mini White Fiber 13.2 OZ BOX,1,1,1,FALSE,NMIRIFuzzy,29:46.5
435,,Barilla Pasta Penne Tri-Color 12 OZ BOX,,Barilla Pasta Penne Tri-Color 12 OZ BOX,Barilla Pasta Penne Tri-Color 12 OZ BOX,Barilla Pasta Penne Tri-Color 12 OZ BOX,1,1,1,FALSE,NMIRIFuzzy,29:46.5
436,,Barilla Pasta Penne Whole Grain All Natural 13.2 OZ BOX,,Barilla Pasta Penne Whole Grain All Natural 13.2 OZ BOX,Barilla Pasta Penne Whole Grain All Natural 13.2 OZ BOX,Barilla Pasta Penne Whole Grain All Natural 13.2 OZ BOX,1,1,1,FALSE,NMIRIFuzzy,29:46.5
437,,Barilla Pasta Pipette 16 OZ BOX,,Barilla Pasta Pipette 16 OZ BOX,Barilla Pasta Pipette 16 OZ BOX,Barilla Pasta Pipette 16 OZ BOX,1,1,1,FALSE,NMIRIFuzzy,29:46.5
438,,Barilla Pasta Rigatoni 16 OZ BOX,,Barilla Pasta Rigatoni 16 OZ BOX,Barilla Pasta Rigatoni 16 OZ BOX,Barilla Pasta Rigatoni 16 OZ BOX,1,1,1,FALSE,NMIRIFuzzy,29:46.5
3458,3800000127,Kel Cornflakes,,KELL CORN FLAKES 24 OZ,Kel Cornflakes,Kel Cornflakes,0,0,1,FALSE,FirstIRIMtch,29:46.5
3462,3800039116,Kel Corn Pops,,KELLOGGS CORN POPS CORN POP REGULAR 1 CT 9.2 OZ ,Kel Corn Pops,Kel Corn Pops,0,0,1,FALSE,FirstIRIMtch,29:46.5
3464,3800004530,Kel Cracklin Oat Bran,,KELL CRACKLIN OAT BRAN 17 OZ,Kel Cracklin Oat Bran,Kel Cracklin Oat Bran,0,0,1,FALSE,FirstIRIMtch,29:46.5
3466,3800051957,Kellogg's Crunchy Nut Cereal Golden Honey Nut Flakes 13.2 OZ BOX,,KELLOGGS CRUNCHY NUT CORN FLAKE HONEY NUT 1 CT 14.1 OZ ,Kellogg's Crunchy Nut Cereal Golden Honey Nut Flakes 13.2 OZ BOX,Kellogg's Crunchy Nut Cereal Golden Honey Nut Flakes 13.2 OZ BOX,0,0,1,FALSE,FirstIRIMtch,29:46.5
2238,8079380883,Fuze Tea Straw Red,,FUZE STRAWBERRY RED TEA PREPARED ICED TEA VITAMIN B6 B12 PLASTIC BOTTLE 1 CT 67.6 OZ ,Fuze Tea Straw Red,Fuze Tea Straw Red,0,0,1,FALSE,FirstIRIMtch,29:46.5
2244,1187300012,Gale's Root Beer 12 OZ BTL,,GALES SODA ROOT BEER NON RETURNABLE GB 1 CT 12 OZ ,Gale's Root Beer 12 OZ BTL,Gale's Root Beer 12 OZ BTL,0,0,1,FALSE,FirstIRIMtch,29:46.5
2248,1583900002,Goe Blue Corn Ns,,GRDN ETN NSA BLU TORT CHP 8.1 OZ,Goe Blue Corn Ns,Goe Blue Corn Ns,0,0,1,FALSE,FirstIRIMtch,29:46.5
2251,1583900795,Garden of Eatin' Tortilla Chips Sea Salt 7 Whole Grain w/Flax Seed Organic 8.1 OZ BAG,,GRDN ETN MLTGR SSLT CHIP 8.1 OZ,Garden of Eatin' Tortilla Chips Sea Salt 7 Whole Grain w/Flax Seed Organic 8.1 OZ BAG,Garden of Eatin' Tortilla Chips Sea Salt 7 Whole Grain w/Flax Seed Organic 8.1 OZ BAG,0,0,1,FALSE,FirstIRIMtch,29:46.5
2252,1583900006,Goe Ses Blue Tort Chp,,GARDEN OF EATIN SESAME BLUES TORTILLA CHIP SESAME BAG 7.5 OZ ,Goe Ses Blue Tort Chp,Goe Ses Blue Tort Chp,0,0,1,FALSE,FirstIRIMtch,29:46.5
2255,1600019370,Gardetto's Snak-Ens Snack Mix Original Recipe 8.6 OZ BAG,,GRDTO ORIGINAL SNACK MIX 8.6 OZ,Gardetto's Snak-Ens Snack Mix Original Recipe 8.6 OZ BAG,Gardetto's Snak-Ens Snack Mix Original Recipe 8.6 OZ BAG,0,0,1,FALSE,FirstIRIMtch,29:46.5
2260,5200032256,Gator G2 Pomegrant,Single Serve,GATORADE G2 BLBRRY POM 32 FO,Gatorade G2 Perform Low Calorie Blueberry-Pomegranate Thirst Quencher 32 Fluid Ounce Bottle,Gatorade G2 Perform Low Calorie Blueberry-Pomegranate Thirst Quencher 32 Fluid Ounce Bottle,0,0,1,FALSE,FirstIRIMtch,29:46.5
2261,5200013151,Gatorade G Series 02 Perform G2 Raspberry Melon Thirst Quencher Low Cal 32 OZ BTL,Single Serve,GATORADE G2 PERFORM RASPBERRY MELON THIRST QUENCHER PLASTIC BOTTLE 1 CT 32 OZ ,GATOR G2 RB MLN   32Z,GATORADE G2 RASPBERRY MELON   32Z,0,0,1,FALSE,FirstIRIMtch,29:46.5
2263,5200010240,Gatorade Tropical Cooler (32 Fo),Single Serve,GATORADE TROPICAL COOLER 32 FO,Gatorade Thirst Quencher Tropical Cooler 32 Fluid Ounce Plastic Bottle,Gatorade Thirst Quencher Tropical Cooler 32 Fluid Ounce Plastic Bottle,0,0,1,FALSE,FirstIRIMtch,29:46.5
2264,5200032434,Gatorade G Series 02 Perform Original Rain Strawberry Kiwi Thirst Quencher 32 OZ BTL,Single Serve,GATORADE PERFORM RAIN STRAWBERRY KIWI THIRST QUENCHER PLASTIC BOTTLE 1 CT 32 OZ ,Gatorade Frost Rain Strawberry Kiwi Thirst Quencher 32 Fluid Ounce Plastic Bottle,Gatorade Frost Rain Strawberry Kiwi Thirst Quencher 32 Fluid Ounce Plastic Bottle,0,0,1,FALSE,FirstIRIMtch,29:46.5
2267,5200032555,Gatorade Cool Blue (32 Fo),Single Serve,GATORADE COOL BLUE 32 FO,Gatorade Thirst Quencher Cool Blue 32 Fluid Ounce Bottle ,Gatorade Thirst Quencher Cool Blue 32 Fluid Ounce Bottle ,0,0,1,FALSE,FirstIRIMtch,29:46.5
2268,5200010412,Gatorade Blue Cherry 8Pk (8/20 Fo Cr),Multi-pack,GATORADE BLUE CHERRY 8PK 8/20 FO,Gatorade Thirst Quencher Fierce Blue Cherry (8 - 20 Fl Oz) 160 Fluid Ounce 8 Pack Plastic Bottles,Gatorade Thirst Quencher Fierce Blue Cherry (8 - 20 Fl Oz) 160 Fluid Ounce 8 Pack Plastic Bottles,0,0,1,FALSE,FirstIRIMtch,29:46.5
3473,3800043426,Kellogg's FiberPlus Antioxidants Chewy Bars Dark Chocolate Almond - 5 ct 6.3 OZ BOX,,KELLOGGS FIBER PLUS DARK CHOCOLATE DARK CHOC ALMOND CHEWY 5 CT 6.3 OZ ,Kellogg's FiberPlus Antioxidants Chewy Bars Dark Chocolate Almond - 5 ct 6.3 OZ BOX,Kellogg's FiberPlus Antioxidants Chewy Bars Dark Chocolate Almond - 5 ct 6.3 OZ BOX,0,0,1,FALSE,FirstIRIMtch,29:46.5
3477,3800039120,Kel Froot Loops,,KELL FROOT LOOPS 17 OZ,Kel Froot Loops,Kel Froot Loops,0,0,1,FALSE,FirstIRIMtch,29:46.5
3480,3800078174,Kellogg's Froot Loops Cereal Treasures 10.5 OZ BOX,,KELLOGGS FROOT LOOPS TREASURES MULTI GRAIN ASSORTED FRUIT 1 CT 10.5 OZ ,Kellogg's Froot Loops Cereal Treasures 10.5 OZ BOX,Kellogg's Froot Loops Cereal Treasures 10.5 OZ BOX,0,0,1,FALSE,FirstIRIMtch,29:46.5
3483,3800031838,Kellogg's Frosted Flakes Cereal 15 OZ BOX,,KELLOGGS FROSTED FLAKES CORN FLAKE REGULAR 1 CT 17 OZ ,Kellogg's Frosted Flakes Cereal 15 OZ BOX,Kellogg's Frosted Flakes Cereal 15 OZ BOX,0,0,1,FALSE,FirstIRIMtch,29:46.5
3484,3800059655,Kel Frosted Flakes,,KELL FROSTED FLAKES 15 OZ,Kel Frosted Flakes,Kel Frosted Flakes,0,0,1,FALSE,FirstIRIMtch,29:46.5
3485,3800001527,Kellogg's Frosted Flakes Cereal 19 OZ BOX,,KELLOGGS FROSTED FLAKES CORN FLAKE REGULAR VALUE NOT AVAILABLE 1 CT 25 OZ - 0038000015271,Kellogg's Frosted Flakes Cereal 19 OZ BOX,Kellogg's Frosted Flakes Cereal 19 OZ BOX,0,0,1,FALSE,FirstIRIMtch,29:46.5
3488,3800057608,Kellogg's Frosted Flakes Cereal 26.8 OZ BOX,,KELL FROSTED FLAKES 24 OZ,Kellogg's Frosted Flakes Cereal 26.8 OZ BOX,Kellogg's Frosted Flakes Cereal 26.8 OZ BOX,0,0,1,FALSE,FirstIRIMtch,29:46.5
3489,3800071713,Kellogg's Frosted Flakes Cereal Chocolate 14.7 OZ BOX,,KELLOGGS FROSTED FLAKES CORN FLAKE CHOCOLATE 1 CT 14.7 OZ ,Kellogg's Frosted Flakes Cereal Chocolate 14.7 OZ BOX,Kellogg's Frosted Flakes Cereal Chocolate 14.7 OZ BOX,0,0,1,FALSE,FirstIRIMtch,29:46.5
3499,3800055670,Kel-Disney Finding_Ne,,KELLOGGS DISNEY PIXAR FINDING NEMO PIECE FINDING NEMO CHRCTRS ASSORTED FRUIT 8 OZ 10 CT ,Kel-Disney Finding_Ne,Kel-Disney Finding_Ne,0,0,1,FALSE,FirstIRIMtch,29:46.5
3503,3800055662,Kel-Super Mario,,KELLOGGS SUPER MARIO PIECE MARIO CHARACTER ASSORTED FRUIT 8 OZ 10 CT ,Kel-Super Mario,Kel-Super Mario,0,0,1,FALSE,FirstIRIMtch,29:46.5
3505,3800056193,Kel-Frt Snk Mixed Ber,,KELLOGGS PIECE ASSORTED FRUIT MIXED BERRY 8 OZ 10 CT ,Kel-Frt Snk Mixed Ber,Kel-Frt Snk Mixed Ber,0,0,1,FALSE,FirstIRIMtch,29:46.5
3508,3800013730,Kellogg's Granola with Raisins Low Fat 18 OZ BOX,,KELLOGGS LOW FAT GRANOLA GRANOLA MIX REGULAR RAISIN 1 CT 18 OZ - 0038000137301,Kellogg's Granola with Raisins Low Fat 18 OZ BOX,Kellogg's Granola with Raisins Low Fat 18 OZ BOX,0,0,1,FALSE,FirstIRIMtch,29:46.5
3509,3800039103,Kel Smacks,,KELL SMACKS CEREAL 15.3 OZ,Kel Smacks,Kel Smacks,0,0,1,FALSE,FirstIRIMtch,29:46.5
439,,Barilla Pasta Rigatoni Mezzi 16 OZ BOX,,Barilla Pasta Rigatoni Mezzi 16 OZ BOX,Barilla Pasta Rigatoni Mezzi 16 OZ BOX,Barilla Pasta Rigatoni Mezzi 16 OZ BOX,1,1,1,FALSE,NMIRIFuzzy,29:46.5
440,,Barilla Pasta Rotini 16 OZ BOX,,Barilla Pasta Rotini 16 OZ BOX,Barilla Pasta Rotini 16 OZ BOX,Barilla Pasta Rotini 16 OZ BOX,1,1,1,FALSE,NMIRIFuzzy,29:46.5
441,,Barilla Pasta Rotini Gluten Free 12 OZ BOX,,Barilla Pasta Rotini Gluten Free 12 OZ BOX,Barilla Pasta Rotini Gluten Free 12 OZ BOX,Barilla Pasta Rotini Gluten Free 12 OZ BOX,1,1,1,FALSE,NMIRIFuzzy,29:46.5
442,,Barilla Pasta Rotini Mini White Fiber 12 OZ BOX,,Barilla Pasta Rotini Mini White Fiber 12 OZ BOX,Barilla Pasta Rotini Mini White Fiber 12 OZ BOX,Barilla Pasta Rotini Mini White Fiber 12 OZ BOX,1,1,1,FALSE,NMIRIFuzzy,29:46.5
443,,Barilla Pasta Rotini Tri-Color 12 OZ BOX,,Barilla Pasta Rotini Tri-Color 12 OZ BOX,Barilla Pasta Rotini Tri-Color 12 OZ BOX,Barilla Pasta Rotini Tri-Color 12 OZ BOX,1,1,1,FALSE,NMIRIFuzzy,29:46.5
444,,Barilla Pasta Rotini Whole Grain All Natural 13.2 OZ BOX,,Barilla Pasta Rotini Whole Grain All Natural 13.2 OZ BOX,Barilla Pasta Rotini Whole Grain All Natural 13.2 OZ BOX,Barilla Pasta Rotini Whole Grain All Natural 13.2 OZ BOX,1,1,1,FALSE,NMIRIFuzzy,29:46.5
445,,Barilla Pasta Shells Jumbo Conchiglie Giganti 12 OZ BOX,,Barilla Pasta Shells Jumbo Conchiglie Giganti 12 OZ BOX,Barilla Pasta Shells Jumbo Conchiglie Giganti 12 OZ BOX,Barilla Pasta Shells Jumbo Conchiglie Giganti 12 OZ BOX,1,1,1,FALSE,NMIRIFuzzy,29:46.5
446,,Barilla Pasta Shells Large 16 OZ BOX,,Barilla Pasta Shells Large 16 OZ BOX,Barilla Pasta Shells Large 16 OZ BOX,Barilla Pasta Shells Large 16 OZ BOX,1,1,1,FALSE,NMIRIFuzzy,29:46.5
447,,Barilla Pasta Shells Medium 16 OZ BOX,,Barilla Pasta Shells Medium 16 OZ BOX,Barilla Pasta Shells Medium 16 OZ BOX,Barilla Pasta Shells Medium 16 OZ BOX,1,1,1,FALSE,NMIRIFuzzy,29:46.5
448,,Barilla Pasta Shells Medium Whole Grain All Natural 13.2 OZ BOX,,Barilla Pasta Shells Medium Whole Grain All Natural 13.2 OZ BOX,Barilla Pasta Shells Medium Whole Grain All Natural 13.2 OZ BOX,Barilla Pasta Shells Medium Whole Grain All Natural 13.2 OZ BOX,1,1,1,FALSE,NMIRIFuzzy,29:46.5
449,,Barilla Pasta Shells Mini White Fiber 12 OZ BOX,,Barilla Pasta Shells Mini White Fiber 12 OZ BOX,Barilla Pasta Shells Mini White Fiber 12 OZ BOX,Barilla Pasta Shells Mini White Fiber 12 OZ BOX,1,1,1,FALSE,NMIRIFuzzy,29:46.5
450,,Barilla Pasta Spaghetti 16 OZ BOX,,Barilla Pasta Spaghetti 16 OZ BOX,Barilla Pasta Spaghetti 16 OZ BOX,Barilla Pasta Spaghetti 16 OZ BOX,1,1,1,FALSE,NMIRIFuzzy,29:46.5
451,,Barilla Pasta Spaghetti 32 OZ BOX,,Barilla Pasta Spaghetti 32 OZ BOX,Barilla Pasta Spaghetti 32 OZ BOX,Barilla Pasta Spaghetti 32 OZ BOX,1,1,1,FALSE,NMIRIFuzzy,29:46.5
