UPCMasterId,UPC,GTINNumber,UPCName,GTINName,SAPHierId,DefaultHierId,BU,PepsiBrand,SubBU,BrandSource,IsPepsiProduct,IsPepsiProductOld,IRIUPC,IRI_UPCName,IRI_Category,IRI_SubCategory,OLD_IRI_Category,OLD_IRI_SubCategory,ASIN,ASIN_Name,PlanningBrandName,PlanningBrandSAPId,BrandCategory,SAPSegmentName,ParentCompany,ParentCompanyName,ParentCompanyOld,Proc_UPCName,Proc_UPCName1,Proc_UPCName2,IsUPCFuzzy,IsUPCFuzzyOld,IsUPCFuzzyNew,ECom_Category,LineExtension,TradeMark,Manufacturer,IsUPCNew,Source,IsSaturatedFatCompliant,IsSodiumCompliant,KCal,SaturatedFatInGrams,SodiumInMg,CustomCategory,CustomProductGroup,InnovationClass,InnovationSubClass,GTINMasterId,IRICategoryId,CustomUSFLNASaltySnacksSize,CustomUSCount,CustomUSSizePerUnitOz,IsMdmFuzzy,IsSapFuzzy,CLASS_NM,SIZE_DSC,WMT_ItemID,COPA_PLNG_BRND_VAL,COPA_PLNG_BRND_NM,LastUpdatedUserId,Brd_Source,MDM_GTINNumber,MDM_GTINName,Created,NAN_Category,FiananceSubBU,FinanceBrand,FinanceSubBrand,ExcludeFlag,BrandMasterId,Hrzn_Pkg_Grp_Desc,Config_Qty,Harmonized_SubCategory,Level2_Harmonized_SubCategory,Level1_Harmonized_SubCategory
1285,89899977777,NULL,Coco Cafe,NULL,NULL,NULL,<UnAssigned>,<UnAssigned>,<UnAssigned>,<UnAssigned>,0,0,89899977777,VITA COCO CAFE CAFFE LTTE 330 ML,TOTAL JUICE & DRINKS,SHELF STABLE J&D,TOTAL RTD COFFEE,SHELF STABLE RTD COFFEE,NULL,NULL,NULL,NULL,NULL,NULL,VITA COCO,All Market Llc,COCO CAFE CO,VITA COCO CAFE CAFFE LTTE 330 ML,Coco Cafe,Coco Cafe,0,0,1,Other,NULL,NULL,ALL MARKET,0,PeapodShare,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,758384,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FirstIRIMtch,<UnAssigned>,NULL,NULL,29:46.5,NULL,<UnAssigned>,<UnAssigned>,<UnAssigned>,0,-1,NULL,NULL,TOTAL JUICE & DRINKS,Beverages RTD,PAB LRB
3510,3800011148,NULL,Kellogg's Jif Peanut Butter Cereal 9.1 OZ BOX,NULL,NULL,NULL,<UnAssigned>,<UnAssigned>,<UnAssigned>,<UnAssigned>,0,0,38000111481,KELLOGGS JIF WHOLE GRAIN SQUARE PEANUT BUTTER 1 CT 9.1 OZ ,COLD CEREAL,RTE CEREAL,RTE CEREAL,RTE CEREAL,NULL,NULL,NULL,NULL,NULL,NULL,KELLOGG CO,Kellogg Company,KELLOGG CO,KELLOGGS JIF WHOLE GRAIN SQUARE PEANUT BUTTER 1 CT 9.1 OZ ,Kellogg's Jif Peanut Butter Cereal 9.1 OZ BOX,Kellogg's Jif Peanut Butter Cereal 9.1 OZ BOX,0,0,1,Other,KELLOGGS JIF,KELLOGGS JIF,KELLOGG CO,0,ShiptShare,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,189291,N/A,1 CT,9.1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FirstIRIMtch,<UnAssigned>,NULL,NULL,29:46.5,NULL,<UnAssigned>,<UnAssigned>,<UnAssigned>,0,-1,NULL,NULL,RTE CEREAL,Quaker Core,QUAKER FOODS
2220,1906300090,NULL,Fruit 2 O Sprak Straw,NULL,NULL,NULL,<UnAssigned>,<UnAssigned>,<UnAssigned>,<UnAssigned>,0,0,19063000901,FRUIT2O STRAWBERRY SPARKLING PURIFD WTR PLASTIC BOTTLE 1 CT 17 OZ ,BOTTLED WATER,SPARKLING/SELTZER WATER,TOTAL WATER,SPARKLING/SELTZER WATER,NULL,NULL,NULL,NULL,NULL,NULL,BRYNWOOD PARTNERS,Brynwood Partners L.P.,BEVERAGE HOLDINGS,FRUIT2O STRAWBERRY SPARKLING PURIFD WTR PLASTIC BOTTLE 1 CT 17 OZ ,Fruit 2 O Sprak Straw,Fruit 2 O Sprak Straw,0,0,1,Other,FRUIT2O,FRUIT2O,SUNNY DELIGHT BEVERAGES CO,0,ShiptShare,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,15196,N/A,1 CT,17,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FirstIRIMtch,<UnAssigned>,NULL,NULL,29:46.5,NULL,<UnAssigned>,<UnAssigned>,<UnAssigned>,0,-1,NULL,NULL,TOTAL WATER,Beverages RTD,PAB LRB
1290,64174862479,NULL,Coco Pop Cakes Multigrain Whole Wheat Lite All Natural 2.64 OZ BTL,NULL,NULL,NULL,<UnAssigned>,<UnAssigned>,<UnAssigned>,<UnAssigned>,0,0,6.42E+11,COCO LITE POPCORN RICE CAKE WHOLE WHEAT REGULAR 2.64 OZ ,RICE/POPCORN CAKES,LITE SNACKS,LITE SNACKS,LITE SNACKS,NULL,NULL,NULL,NULL,NULL,NULL,"COCO INTERNATIONAL, INC.",NULL,PRIVATE LABEL,COCO LITE POPCORN RICE CAKE WHOLE WHEAT REGULAR 2.64 OZ ,Coco Pop Cakes Multigrain Whole Wheat Lite All Natural 2.64 OZ BTL,Coco Pop Cakes Multigrain Whole Wheat Lite All Natural 2.64 OZ BTL,0,0,1,Other,COCO LITE,COCO,"COCO INTERNATIONAL, INC.",0,PeapodShare,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,254941,N/A,1 CT,2.64,NULL,NULL,NULL,NULL,NULL,NULL,NULL,ElvnDgtIRIMtch,<UnAssigned>,NULL,NULL,29:46.5,NULL,<UnAssigned>,<UnAssigned>,<UnAssigned>,0,-1,NULL,NULL,LITE SNACKS,Savory Snacks,TOTAL MACROSNACKS
2217,1906323247,NULL,Fruit2O Natural Watermelon Flavored Water - 6 pk 16 OZ BTL,NULL,NULL,NULL,<UnAssigned>,<UnAssigned>,<UnAssigned>,<UnAssigned>,0,0,19063232471,FRUIT2O NATURAL WATERMELON PURIFIED WATER PLSTC WRPD PLSTC BTL 6 CT 96 OZ ,BOTTLED WATER,ENHANCED NJSW (ENJSW),TOTAL WATER,ENHANCED NJSW (ENJSW),NULL,NULL,NULL,NULL,NULL,NULL,BRYNWOOD PARTNERS,NULL,BEVERAGE HOLDINGS,FRUIT2O NATURAL WATERMELON PURIFIED WATER PLSTC WRPD PLSTC BTL 6 CT 96 OZ ,Fruit2O Natural Watermelon Flavored Water - 6 pk 16 OZ BTL,Fruit2O Natural Watermelon Flavored Water - 6 pk 16 OZ BTL,0,0,1,Other,FRUIT2O,FRUIT2O,SUNNY DELIGHT BEVERAGES CO,0,ShiptShare,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,168420,N/A,6 CT,16,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FirstIRIMtch,<UnAssigned>,NULL,NULL,29:46.5,NULL,<UnAssigned>,<UnAssigned>,<UnAssigned>,0,-1,NULL,NULL,TOTAL WATER,Beverages RTD,PAB LRB
1273,4900004284,4900004284,Coca-Cola Zero - 24 pk 12 OZ CAN,Coca-Cola Zero - 24 pk 12 OZ CAN,NULL,NULL,<UnAssigned>,<UnAssigned>,<UnAssigned>,<UnAssigned>,0,0,4900004284,COKE ZERO 24PK 24/12 FO,CARBONATED BEVERAGES,CARBONATED SOFT DRINKS,CARBONATED SOFT DRINKS,CARBONATED SOFT DRINKS,NULL,NULL,NULL,NULL,NULL,NULL,COCA COLA CO,Coca Cola Company,COCA COLA CO,COKE ZERO 24PK 24/12 FO,Coca-Cola Zero - 24 pk 12 OZ CAN,Coca-Cola Zero - 24 pk 12 OZ CAN,0,0,1,Other,NULL,NULL,COCA-COLA,0,PeapodShare,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,26076,743917,NULL,NULL,NULL,1,0,NULL,NULL,NULL,NULL,RUFFLES,FirstIRIMtch,<UnAssigned>,NULL,NULL,29:46.5,NULL,<UnAssigned>,<UnAssigned>,<UnAssigned>,0,-1,NULL,NULL,CARBONATED SOFT DRINKS,Beverages RTD,PAB LRB
1282,4900005238,NULL,Coca Cola Zero,NULL,NULL,NULL,<UnAssigned>,<UnAssigned>,<UnAssigned>,<UnAssigned>,0,0,4900005238,COKE ZERO 8PK 8/7.5 FO,CARBONATED BEVERAGES,CARBONATED SOFT DRINKS,CARBONATED SOFT DRINKS,CARBONATED SOFT DRINKS,NULL,NULL,NULL,NULL,NULL,NULL,COCA COLA CO,Coca Cola Company,COCA COLA CO,COKE ZERO 8PK 8/7.5 FO,Coca Cola Zero,Coca Cola Zero,0,0,1,Other,NULL,NULL,COCA-COLA,0,ShiptShare,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,744089,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FirstIRIMtch,<UnAssigned>,NULL,NULL,29:46.5,NULL,<UnAssigned>,<UnAssigned>,<UnAssigned>,0,-1,NULL,NULL,CARBONATED SOFT DRINKS,Beverages RTD,PAB LRB
1286,89899900078,NULL,Coco Cafe Mocha,NULL,NULL,NULL,<UnAssigned>,<UnAssigned>,<UnAssigned>,<UnAssigned>,0,0,8.99E+11,COCO CAFE COCONUT WATER ESPRSS MOCHA REGULAR 1 CT 11.1 OZ ,TEA/COFFEE - READY-TO-DRINK,SHELF STABLE RTD COFFEE,TOTAL RTD COFFEE,SHELF STABLE RTD COFFEE,NULL,NULL,NULL,NULL,NULL,NULL,COCO CAFE CO,All Market Llc,COCO CAFE CO,COCO CAFE COCONUT WATER ESPRSS MOCHA REGULAR 1 CT 11.1 OZ ,Coco Cafe Mocha,Coco Cafe Mocha,0,0,1,Other,COCO CAFE,COCO CAFE,COCO CAFE CO,0,PeapodShare,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,146092,N/A,1 CT,11.1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,ElvnDgtIRIMtch,<UnAssigned>,NULL,NULL,29:46.5,NULL,<UnAssigned>,<UnAssigned>,<UnAssigned>,0,-1,11.2OZ CARTON 1/12 (LOOSE),1,SHELF STABLE RTD COFFEE,SHELF STABLE RTD COFFEE,SHELF STABLE RTD COFFEE
4,4000016468,NULL,3 Musketeers Min Pbo,NULL,NULL,NULL,<UnAssigned>,<UnAssigned>,<UnAssigned>,<UnAssigned>,0,0,40000164681,THREE MUSKETEERS MILK CHOCOLAT NOUGAT MINI IND WRAP IN PLS BAG 1 CT 10 OZ ,CHOCOLATE CANDY,TOTAL CHOCOLATE CANDY,PEPSICO REVIEWS CATEGORIES US,TOTAL CHOCOLATE CANDY,NULL,NULL,NULL,NULL,NULL,NULL,MARS INC,Mars Incorporate D,MARS INC,THREE MUSKETEERS MILK CHOCOLAT NOUGAT MINI IND WRAP IN PLS BAG 1 CT 10 OZ ,3 Musketeers Min Pbo,3 Musketeers Min Pbo,0,0,1,Other,THREE MUSKETEERS,THREE MUSKETEERS,MARS INC,0,ShiptShare,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,191126,N/A,1 CT,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FirstIRIMtch,<UnAssigned>,NULL,NULL,29:46.5,NULL,<UnAssigned>,<UnAssigned>,<UnAssigned>,0,-1,NULL,NULL,EXT: NON-PEP CATEGORIES,Extended Macrosnacks,TOTAL MACROSNACKS
1294,4900001178,4900001178,Coke Caffeine Free Diet - 24 pk 12 OZ CAN,Coke Caffeine Free Diet - 24 pk 12 OZ CAN,NULL,NULL,<UnAssigned>,<UnAssigned>,<UnAssigned>,<UnAssigned>,0,0,4900001178,DIET COKE CAFF FREE 24PK 24/12 FO,CARBONATED BEVERAGES,CARBONATED SOFT DRINKS,CARBONATED SOFT DRINKS,CARBONATED SOFT DRINKS,NULL,NULL,NULL,NULL,NULL,NULL,COCA COLA CO,NULL,COCA COLA CO,DIET COKE CAFF FREE 24PK 24/12 FO,Coke Caffeine Free Diet - 24 pk 12 OZ CAN,Coke Caffeine Free Diet - 24 pk 12 OZ CAN,0,0,1,Other,NULL,NULL,COCA-COLA,0,PeapodShare,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,26048,752789,NULL,NULL,NULL,1,0,NULL,NULL,NULL,NULL,RUFFLES,FirstIRIMtch,<UnAssigned>,NULL,NULL,29:46.5,NULL,<UnAssigned>,<UnAssigned>,<UnAssigned>,0,-1,NULL,NULL,CARBONATED SOFT DRINKS,Beverages RTD,PAB LRB
1295,4900002542,4900002542,Coke Cf Dt 6Pk Cntr,Coke Cf Dt 6Pk Cntr,NULL,NULL,<UnAssigned>,<UnAssigned>,<UnAssigned>,<UnAssigned>,0,0,4900002542,DIET COKE CAFF FREE 6PK 6/16.9 FO,CARBONATED BEVERAGES,CARBONATED SOFT DRINKS,CARBONATED SOFT DRINKS,CARBONATED SOFT DRINKS,NULL,NULL,NULL,NULL,NULL,NULL,COCA COLA CO,Coca Cola Company,COCA COLA CO,DIET COKE CAFF FREE 6PK 6/16.9 FO,Coke Cf Dt 6Pk Cntr,Coke Cf Dt 6Pk Cntr,0,0,1,Other,NULL,NULL,COCA-COLA,0,PeapodShare,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,25586,752732,NULL,NULL,NULL,1,0,NULL,NULL,NULL,NULL,RUFFLES,FirstIRIMtch,<UnAssigned>,NULL,NULL,29:46.5,NULL,<UnAssigned>,<UnAssigned>,<UnAssigned>,0,-1,NULL,NULL,CARBONATED SOFT DRINKS,Beverages RTD,PAB LRB
1291,4240018469,NULL,CoCo Wheats Hot Cereal 28 OZ BOX,NULL,NULL,NULL,<UnAssigned>,<UnAssigned>,<UnAssigned>,<UnAssigned>,0,0,4240018469,MBST COCO WHEATS CEREAL 28 OZ,HOT CEREAL,HOT CEREAL,GRITS-HOT CEREAL,HOT CEREAL,NULL,NULL,NULL,NULL,NULL,NULL,LITTLE CROW FOODS,NULL,LITTLE CROW FOODS,MBST COCO WHEATS CEREAL 28 OZ,CoCo Wheats Hot Cereal 28 OZ BOX,CoCo Wheats Hot Cereal 28 OZ BOX,0,0,1,Other,NULL,NULL,MALT-O-,0,PeapodShare,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,742741,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FirstIRIMtch,<UnAssigned>,NULL,NULL,29:46.5,NULL,<UnAssigned>,<UnAssigned>,<UnAssigned>,0,-1,NULL,NULL,HOT CEREAL,Quaker Core,QUAKER FOODS
1292,4900002934,4900002934,Diet Coke Cf 12Pk Fr,Diet Coke Cf 12Pk Fr,NULL,NULL,<UnAssigned>,<UnAssigned>,<UnAssigned>,<UnAssigned>,0,0,4900002934,DIET COKE CAFF FREE 12PK 12/12 FO,CARBONATED BEVERAGES,CARBONATED SOFT DRINKS,CARBONATED SOFT DRINKS,CARBONATED SOFT DRINKS,NULL,NULL,NULL,NULL,NULL,NULL,COCA COLA CO,Coca Cola Company,COCA COLA CO,DIET COKE CAFF FREE 12PK 12/12 FO,Diet Coke Cf 12Pk Fr,Diet Coke Cf 12Pk Fr,0,0,1,Other,NULL,NULL,COCA-COLA,0,PeapodShare,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,25580,752845,NULL,NULL,NULL,1,0,NULL,NULL,NULL,NULL,RUFFLES,FirstIRIMtch,<UnAssigned>,NULL,NULL,29:46.5,NULL,<UnAssigned>,<UnAssigned>,<UnAssigned>,0,-1,NULL,NULL,CARBONATED SOFT DRINKS,Beverages RTD,PAB LRB
1293,4900001475,4900001475,Coke Caffeine Free Diet - 20 pk 12 OZ CAN,Coke Caffeine Free Diet - 20 pk 12 OZ CAN,NULL,NULL,<UnAssigned>,<UnAssigned>,<UnAssigned>,<UnAssigned>,0,0,49000014752,CAFFEINE FREE DIET COKE SODA COLA CAN IN FRIDGE PCK BX 20 CT 240 OZ ,CARBONATED BEVERAGES,CARBONATED SOFT DRINKS,CARBONATED SOFT DRINKS,CARBONATED SOFT DRINKS,NULL,NULL,NULL,NULL,NULL,NULL,COCA COLA CO,Coca Cola Company,COCA COLA CO,CAFFEINE FREE DIET COKE SODA COLA CAN IN FRIDGE PCK BX 20 CT 240 OZ ,Coke Caffeine Free Diet - 20 pk 12 OZ CAN,Coke Caffeine Free Diet - 20 pk 12 OZ CAN,0,0,1,Other,COKE CLASSIC,COKE,COCA COLA,0,ShiptShare,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,25663,57679,N/A,20 CT,12,1,0,NULL,NULL,NULL,NULL,RUFFLES,FirstIRIMtch,<UnAssigned>,NULL,NULL,29:46.5,NULL,<UnAssigned>,<UnAssigned>,<UnAssigned>,0,-1,NULL,NULL,CARBONATED SOFT DRINKS,Beverages RTD,PAB LRB
5,4138752458,NULL,4C Iced-T Green Tea,NULL,NULL,NULL,<UnAssigned>,<UnAssigned>,<UnAssigned>,<UnAssigned>,0,0,41387524582,4C GREEN TE W/HNY & LMN ICED TEA MIX CARDBOARD CANISTER 1 CT 640 OZ ,CONCENTRATES CMBND,CONCENTRATES - POWDERS,CONCENTRATES CMBND,CONCENTRATES - POWDERS,NULL,NULL,NULL,NULL,NULL,NULL,FOUR C FOODS CORP,4C Foods Corp,FOUR C FOODS CORP,4C GREEN TE W/HNY & LMN ICED TEA MIX CARDBOARD CANISTER 1 CT 640 OZ ,4C Iced-T Green Tea,4C Iced-T Green Tea,0,0,1,Other,4C,4C,FOUR C FOODS CORP,0,PeapodShare,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,46438,N/A,1 CT,53,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FirstIRIMtch,<UnAssigned>,NULL,NULL,29:46.5,NULL,<UnAssigned>,<UnAssigned>,<UnAssigned>,0,-1,NULL,NULL,CONCENTRATES,Beverages Other,PAB LRB
2226,8079380873,NULL,Fuze Half Tea Half Le,NULL,NULL,NULL,<UnAssigned>,<UnAssigned>,<UnAssigned>,<UnAssigned>,0,0,80793808731,FUZE HALF HALF ICD T LMND PREPARED ICED TEA VITAMIN B6 B12 CAN IN FRIDGE PCK BX 12 CT 12 OZ ,TEA/COFFEE - READY-TO-DRINK,SHELF STABLE RTD TEA,TOTAL RTD TEA,SHELF STABLE RTD TEA,NULL,NULL,NULL,NULL,NULL,NULL,COCA COLA CO,Coca Cola Company,COCA COLA CO,FUZE HALF HALF ICD T LMND PREPARED ICED TEA VITAMIN B6 B12 CAN IN FRIDGE PCK BX 12 CT 12 OZ ,Fuze Half Tea Half Le,Fuze Half Tea Half Le,0,0,1,Other,FUZE,FUZE,COCA COLA,0,PeapodShare,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,93722,N/A,12 CT,12,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FirstIRIMtch,<UnAssigned>,NULL,NULL,29:46.5,NULL,<UnAssigned>,<UnAssigned>,<UnAssigned>,0,-1,NULL,NULL,SHELF STABLE RTD TEA,SHELF STABLE RTD TEA,SHELF STABLE RTD TEA
2228,8079380857,NULL,Fuze Tea Lemon,NULL,NULL,NULL,<UnAssigned>,<UnAssigned>,<UnAssigned>,<UnAssigned>,0,0,8079380857,FUZE LEMON ICE TEA 2 LT,TEA/COFFEE - READY-TO-DRINK,SHELF STABLE RTD TEA,TOTAL RTD TEA,SHELF STABLE RTD TEA,NULL,NULL,NULL,NULL,NULL,NULL,COCA COLA CO,Coca Cola Company,COCA COLA CO,FUZE LEMON ICE TEA 2 LT,Fuze Tea Lemon,Fuze Tea Lemon,0,0,1,Other,NULL,NULL,BEST BRNDS,0,PeapodShare,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,762767,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FirstIRIMtch,<UnAssigned>,NULL,NULL,29:46.5,NULL,<UnAssigned>,<UnAssigned>,<UnAssigned>,0,-1,NULL,NULL,SHELF STABLE RTD TEA,SHELF STABLE RTD TEA,SHELF STABLE RTD TEA
2230,8079380782,NULL,FUZE Refresh Peach Mango Beverage 16.9 OZ BTL,NULL,NULL,NULL,<UnAssigned>,<UnAssigned>,<UnAssigned>,<UnAssigned>,0,0,80793807821,FUZE REGULAR PEACH MANGO DRINK 1 CT 16.9 OZ ,BOTTLED JUICES - SS,SHELF STABLE J&D,TOTAL JUICE & DRINKS,SHELF STABLE J&D,NULL,NULL,NULL,NULL,NULL,NULL,COCA COLA CO,Coca Cola Company,COCA COLA CO,FUZE REGULAR PEACH MANGO DRINK 1 CT 16.9 OZ ,FUZE Refresh Peach Mango Beverage 16.9 OZ BTL,FUZE Refresh Peach Mango Beverage 16.9 OZ BTL,0,0,1,Other,FUZE,FUZE,COCA COLA,0,ShiptShare,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,93694,N/A,1 CT,16.9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FirstIRIMtch,<UnAssigned>,NULL,NULL,29:46.5,NULL,<UnAssigned>,<UnAssigned>,<UnAssigned>,0,-1,NULL,NULL,TOTAL JUICE & DRINKS,Beverages RTD,PAB LRB
1274,4900004584,4900004584,Coke Zero,Coke Zero,NULL,NULL,<UnAssigned>,<UnAssigned>,<UnAssigned>,<UnAssigned>,0,0,4900004584,COKE ZERO 6PK 6/16.9 FO,CARBONATED BEVERAGES,CARBONATED SOFT DRINKS,CARBONATED SOFT DRINKS,CARBONATED SOFT DRINKS,NULL,NULL,NULL,NULL,NULL,NULL,COCA COLA CO,Coca Cola Company,COCA COLA CO,COKE ZERO 6PK 6/16.9 FO,Coke Zero,Coke Zero,0,0,1,Other,NULL,NULL,COCA-COLA,0,PeapodShare,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,25549,743734,NULL,NULL,NULL,1,0,NULL,NULL,NULL,NULL,RUFFLES,FirstIRIMtch,<UnAssigned>,NULL,NULL,29:46.5,NULL,<UnAssigned>,<UnAssigned>,<UnAssigned>,0,-1,NULL,NULL,CARBONATED SOFT DRINKS,Beverages RTD,PAB LRB
1276,4900004257,NULL,Coca-Cola Zero 1.5 LTR BTL,NULL,NULL,NULL,<UnAssigned>,<UnAssigned>,<UnAssigned>,<UnAssigned>,0,0,49000042571,COCA COLA ZERO SODA COLA PLASTIC BOTTLE 1 CT 50.7 OZ ,CARBONATED SOFT DRINKS,CARBONATED SOFT DRINKS,CARBONATED SOFT DRINKS,CARBONATED SOFT DRINKS,NULL,NULL,NULL,NULL,NULL,NULL,COCA COLA CO,NULL,COCA COLA CO,COCA COLA ZERO SODA COLA PLASTIC BOTTLE 1 CT 50.7 OZ ,Coca-Cola Zero 1.5 LTR BTL,Coca-Cola Zero 1.5 LTR BTL,0,0,1,Other,COKE ZERO,COKE,COCA COLA,0,PeapodShare,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,57973,N/A,1 CT,50.7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FirstIRIMtch,<UnAssigned>,NULL,NULL,29:46.5,NULL,<UnAssigned>,<UnAssigned>,<UnAssigned>,0,-1,NULL,NULL,CARBONATED SOFT DRINKS,Beverages RTD,PAB LRB
1277,4900004258,NULL,Coca-Cola Zero 2 LTR BTL,NULL,NULL,NULL,<UnAssigned>,<UnAssigned>,<UnAssigned>,<UnAssigned>,0,0,49000042581,COCA COLA ZERO SODA COLA PLASTIC BOTTLE 1 CT 67.6 OZ ,CARBONATED BEVERAGES,CARBONATED SOFT DRINKS,CARBONATED SOFT DRINKS,CARBONATED SOFT DRINKS,NULL,NULL,NULL,NULL,NULL,NULL,COCA COLA CO,NULL,COCA COLA CO,COCA COLA ZERO SODA COLA PLASTIC BOTTLE 1 CT 67.6 OZ ,Coca-Cola Zero 2 LTR BTL,Coca-Cola Zero 2 LTR BTL,0,0,1,Other,COKE ZERO,COKE,COCA COLA,0,ShiptShare,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,57974,N/A,1 CT,67.6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FirstIRIMtch,<UnAssigned>,NULL,NULL,29:46.5,NULL,<UnAssigned>,<UnAssigned>,<UnAssigned>,0,-1,NULL,NULL,CARBONATED SOFT DRINKS,Beverages RTD,PAB LRB
1,4000042208,NULL,3 Musketeers Bar,NULL,NULL,NULL,<UnAssigned>,<UnAssigned>,<UnAssigned>,<UnAssigned>,0,0,40000422081,THREE MUSKETEERS MILK CHOCOLAT NOUGAT PLASTIC WRAPPED 1 CT 1.92 OZ ,CHOCOLATE CANDY,TOTAL CHOCOLATE CANDY,PEPSICO REVIEWS CATEGORIES US,TOTAL CHOCOLATE CANDY,NULL,NULL,NULL,NULL,NULL,NULL,MARS INC,Mars Incorporate D,MARS INC,THREE MUSKETEERS MILK CHOCOLAT NOUGAT PLASTIC WRAPPED 1 CT 1.92 OZ ,3 Musketeers Bar,3 Musketeers Bar,0,0,1,Other,THREE MUSKETEERS,THREE MUSKETEERS,MARS INC,0,ShiptShare,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,191612,N/A,1 CT,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FirstIRIMtch,<UnAssigned>,NULL,NULL,29:46.5,NULL,<UnAssigned>,<UnAssigned>,<UnAssigned>,0,-1,NULL,NULL,EXT: NON-PEP CATEGORIES,Extended Macrosnacks,TOTAL MACROSNACKS
1278,4900005014,4900005014,Coke Zero,Coke Zero,NULL,NULL,<UnAssigned>,<UnAssigned>,<UnAssigned>,<UnAssigned>,0,0,4900005014,COKE ZERO 2 LT,CARBONATED BEVERAGES,CARBONATED SOFT DRINKS,CARBONATED SOFT DRINKS,CARBONATED SOFT DRINKS,NULL,NULL,NULL,NULL,NULL,NULL,COCA COLA CO,Coca Cola Company,COCA COLA CO,COKE ZERO 2 LT,Coke Zero,Coke Zero,0,0,1,Other,NULL,NULL,COCA-COLA,0,PeapodShare,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,25860,749482,NULL,NULL,NULL,1,0,NULL,NULL,NULL,NULL,RUFFLES,FirstIRIMtch,<UnAssigned>,NULL,NULL,29:46.5,NULL,<UnAssigned>,<UnAssigned>,<UnAssigned>,0,-1,NULL,NULL,CARBONATED SOFT DRINKS,Beverages RTD,PAB LRB
1284,4900006150,NULL,Coca-Cola Zero Sixer - 6 pk 12 OZ CAN,NULL,NULL,NULL,<UnAssigned>,<UnAssigned>,<UnAssigned>,<UnAssigned>,0,0,49000061501,COCA COLA ZERO SODA COLA CAN IN FRIDGE PCK BX 6 CT 72 OZ ,CARBONATED BEVERAGES,CARBONATED SOFT DRINKS,CARBONATED SOFT DRINKS,CARBONATED SOFT DRINKS,NULL,NULL,NULL,NULL,NULL,NULL,COCA COLA CO,Coca Cola Company,COCA COLA CO,COCA COLA ZERO SODA COLA CAN IN FRIDGE PCK BX 6 CT 72 OZ ,Coca-Cola Zero Sixer - 6 pk 12 OZ CAN,Coca-Cola Zero Sixer - 6 pk 12 OZ CAN,0,0,1,Other,COKE ZERO,COKE,COCA COLA,0,ShiptShare,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,58485,N/A,6 CT,12,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FirstIRIMtch,<UnAssigned>,NULL,NULL,29:46.5,NULL,<UnAssigned>,<UnAssigned>,<UnAssigned>,0,-1,NULL,NULL,CARBONATED SOFT DRINKS,Beverages RTD,PAB LRB
