2330,"5200013329","00052000133295","Gatorade G2 Series Variety (Punch/Glacier/Grape) Thirst Quencher 12 pk 20 OZ BTL","Gatorade G2 Low Calorie Variety (12 - 20 Fluid Ounce) 240 Fluid Ounce 12 Pack Plastic Bottle","","","Beverages","Gatorade","Gatorade","Corporate",True,True
2331,"5200013124","00052000131246","Gatorade G2 Variety","Gatorade G2 Low Calorie FrtPnch/GlcrFrz/Grpe Variety Pack (18 - 12 Fl Oz) 216 Fluid Ounce 18 Pack Plastic Bottles","","","Beverages","Gatorade","Gatorade","Corporate",True,True
2336,"5200010406","00052000104066","Gatorade Blue Cherry (32 Fo)","Gatorade Fierce Blue Cherry Thirst Quencher 32 Fluid Ounce Bottle. ","","","Beverages","Gatorade","Gatorade","Corporate",True,True
2337,"5200010296","00052000102963","Gator Straw Lem Qt","Gatorade Strawberry Lemonade Thirst Quncher 32 Fluid Ounce Bottle. ","","","Beverages","Gatorade","Gatorade","Corporate",True,True
2335,"5200010110","00052000101102","Gatorade Rcvr Vnlla Shake (11.16 Fo)","Gatorade Recover Protein Shake Vanilla 11.16 Fluid Ounce Plastic Bottle","","","Beverages","Gatorade","Gatorade","Corporate",True,True
3657,"3800080661","","Kellogg's Special K Hot Cereal Multi-Grain Blend Cranberry Almond - 2 pk 3.7 OZ CUP","","","","Beverages","7 Up","PBC","Allied",False,False
3658,"3800094090","","Kellogg's Special K Hot Cereal Multi-Grain Blend Cranberry Almond - 2 pk 3.7 OZ CUP","","","","Beverages","7 Up","PBC","Allied",False,False
3659,"3800080681","","Kellogg's Special K Hot Cereal Multi-Grain Cinnamon Raisin Pecan - 2 pk 3.7 OZ CUP","","","","Beverages","7 Up","PBC","Allied",False,False
2455,"1600044307","0001600044307","General Mills Ocean Spray Fruit Flavored Snacks Assorted Fruit - 10 ct 8 OZ BOX","General Mills Ocean Spray Fruit Flavored Snacks Assorted Fruit - 10 ct 8 OZ BOX","","","Beverages","Ocean Spray","PBC","JV",False,True
3851,"2100003217","0002100003217","Kraft Macaroni & Cheese Dinner Veggie Pasta Original Flavor 5.5 OZ BOX","Kraft Macaroni & Cheese Dinner Veggie Pasta Original Flavor 5.5 OZ BOX","","","Quaker","Pasta Roni","Quaker","Corporate",False,False
2539,"68826704479","0068826704479","Giant Pasta Alphabets Enriched Macaroni 100% Durum Semolina 12 OZ BOX","Giant Pasta Alphabets Enriched Macaroni 100% Durum Semolina 12 OZ BOX","","","Quaker","Pasta Roni","Quaker","Corporate",False,False
2541,"68826707196","0068826707196","Giant Pasta Spaghetti 48 OZ BOX","Giant Pasta Spaghetti 48 OZ BOX","","","Quaker","Pasta Roni","Quaker","Corporate",False,False
2540,"68826704321","0068826704321","Giant Pasta Ribbons Wide Yolk-Free 12 OZ BAG","Giant Pasta Ribbons Wide Yolk-Free 12 OZ BAG","","","Quaker","Pasta Roni","Quaker","Corporate",False,False
2543,"68826727192","0068826727192","Giant Pasta Wagon Wheels 16 OZ BOX","Giant Pasta Wagon Wheels 16 OZ BOX","","","Quaker","Pasta Roni","Quaker","Corporate",False,False
